"","locname","latitude","longitude","NOAA_ID","NOAA_NAME","NEAR_Y","NEAR_X","NEAR_DIST"
"291","03099500",41.036726,-80.536182,"USC00366233","NEW CASTLE 1 N",41.0172,-80.3614,14.8215692276604
"292","03102850",41.353666,-80.397845,"USC00363526","GREENVILLE 2 NE",41.4167,-80.3667,7.47518317208719
"293","03103500",41.266167,-80.47257,"USC00362814","FARRELL SHARON",41.2167,-80.5167,6.62342736313516
"294","03106000",40.817009,-80.242284,"USC00369974","ZELIENOPLE",40.7894,-80.1867,5.59581657134298
"295","03121850",40.597285,-81.359001,"USC00332270","DOVER",40.5333,-81.4833,12.6831833725837
"296","03189100",38.290945,-80.640924,"USC00467502","RICHWOOD",38.25,-80.55,9.15058783528249
"297","03193000",38.138163,-81.214274,"USC00460202","ANSTEAD HAWKS NEST SP",38.1211,-81.1178,8.64902832328921
"298","03200500",38.338983,-81.841518,"USC00468893","TORNADO 2 NW",38.3614,-81.8497,2.59276094823943
"299","03214500",37.837319,-82.408758,"USC00464816","KERMIT",37.8333,-82.4,0.889527634880722
"300","03228300",40.236174,-82.851289,"USC00338951","WESTERVILLE",40.1267,-82.9442,14.507996969336
"301","03228805",40.182285,-82.961571,"USC00339332","WORTHINGTON 5 N",40.1667,-83.0167,4.99418959376906
"302","03232470",39.252287,-83.349358,"USC00333356","GREENFIELD WWTP",39.3417,-83.3767,10.2168704188771
"303","03238140",39.09728,-84.48272,"USW00003871","CINCINNATI WSO CITY",39.1,-84.5167,2.94782997922162
"304","03238745",38.951453,-84.338271,"USC00335908","NEW RICHMOND",38.9667,-84.2833,5.04636596610877
"305","03238772",38.98667,-84.36528,"USC00335908","NEW RICHMOND",38.9667,-84.2833,7.42636751679126
"306","03254480",38.844444,-84.532222,"USR0000KCRI","CRITTENDEN KENTUCKY",38.7692,-84.6019,10.3177136343041
"307","03254550",38.98,-84.54222,"USC00157211","SCOTT",38.9667,-84.55,1.62464127660683
"308","03260015",39.08534,-84.55772,"USC00331570","CINCINNATI PRICE HILL",39.1,-84.55,1.76101340501315
"309","03260050",39.05895,-84.61606,"USW00093814","CINCINNATI NORTHERN KY AP",39.0431,-84.6717,5.11769435817005
"310","03260100",39.079722,-84.685278,"USW00093814","CINCINNATI NORTHERN KY AP",39.0431,-84.6717,4.23756863011719
"311","03262001",39.03,-84.804167,"USC00124880","LAWRENCEBURG",39.0917,-84.8556,8.17249996510493
"312","03265000",40.057829,-84.356059,"USC00336650","PIQUA WWTP",40.1311,-84.2344,13.1709100015232
"313","03275500",39.806715,-84.907183,"USC00127370","RICHMOND WTR WKS",39.8544,-84.8778,5.86600729123237
"314","03276000",39.43394,-85.003293,"USC00121030","BROOKVILLE",39.4239,-85.0144,1.4684642107851
"315","03277075",38.994167,-84.716111,"USW00093814","CINCINNATI NORTHERN KY AP",39.0431,-84.6717,6.65779583932435
"316","03277130",38.845064,-84.72078,"USC00155706","NAPOLEON",38.7608,-84.7922,11.2291659330639
"317","03289000",38.043132,-84.626332,"USW00093820","LEXINGTON BLUEGRASS AP",38.0408,-84.6058,1.81664315657518
"318","03289200",38.103687,-84.587998,"USC00153408","GREENDALE",38.1,-84.5333,4.80365522047896
"319","03292500",38.211459,-85.702461,"USW00013810","LOUISVILLE BOWMAN FLD",38.2281,-85.6636,3.86641547287891
"320","03293000",38.237293,-85.664683,"USW00013810","LOUISVILLE BOWMAN FLD",38.2281,-85.6636,1.02658237608899
"321","03293500",38.250349,-85.716629,"USC00151531","CHEROKEE PK LOUISVILLE",38.25,-85.75,2.91431583643732
"322","03306000",37.240341,-85.347185,"USC00151256","CAMPBELLSVILLE 2 SSW",37.3167,-85.3667,8.6645171628509
"323","03307000",37.119228,-85.393852,"USC00151722","COLUMBIA",37.1,-85.3,8.59267116800561
"324","03311500",37.206992,-86.261087,"USW00063849","BOWLING GREEN 21 NNE",37.2503,-86.2325,5.44023989285356
"325","03313000",36.895046,-86.133873,"USC00150422","BARREN RVR LAKE",36.8978,-86.1247,0.871297425574392
"326","03323500",40.855601,-85.498031,"USC00124181","HUNTINGTON",40.8556,-85.4981,0.0058042041470634
"327","03324500",40.811711,-85.68387,"USC00129138","WABASH",40.7917,-85.8258,12.1519643386453
"328","03327000",40.723375,-85.957489,"USC00126864","PERU",40.7647,-86.0739,10.8301973425952
"329","03339000",40.10087,-87.597242,"USC00112145","DANVILLE SEWAGE PLT",40.1019,-87.5961,0.150172504359589
"330","03340900",39.711432,-87.071402,"USC00127522","ROCKVILLE",39.7594,-87.2269,14.3264562694682
"331","03353611",39.714489,-86.200543,"USC00124264","INDIANAPOLIS MONUMT CY",39.7667,-86.1667,6.48678186070753
"332","03354000",39.497548,-86.40055,"USC00125407","MARTINSVILLE 2 SW",39.4039,-86.453,11.3452767770219
"333","03359000",39.487544,-86.924734,"USC00120922","BRAZIL",39.5108,-87.1242,17.3087919256881
"334","03372500",39.004493,-86.508606,"USR0000IHAR","HARDIN RIDGE INDIANA",39,-86.4228,7.43147540289148
"335","03373980",38.52838,-87.2539,"USC00126872","PETERSBURG 61 BRG",38.465,-87.2658,7.12321765140265
"336","03374500",38.442,-86.714159,"USC00126711","PATOKA LAKE",38.4353,-86.7033,1.20396334995094
"337","03400800",36.75231,-83.257401,"USC00153623","HARLAN 3S",36.8058,-83.3442,9.75379401159332
"338","03432100",35.832565,-86.698886,"USC00402711","EAGLEVILLE 1S",35.7286,-86.6436,12.5902763839589
"339","03433500",36.054563,-86.92851,"USC00409431","WARNER PARK",36.0608,-86.9064,2.10505186227297
"340","03433640",35.905343,-87.098895,"USC00402989","FAIRVIEW BOWIE NAT CTR",35.9689,-87.1364,7.83242384718069
"341","03434500",36.122003,-87.098894,"USC00404876","KINGSTON SPRINGS",36.1033,-87.1153,2.54892152787221
"342","03446000",35.398056,-82.595,"USC00313986","HENDERSONVILLE 8 WNW",35.3833,-82.5667,3.04519965525313
"343","03447687",35.4275,-82.548056,"USC00313106","FLETCHER 3 W",35.4267,-82.5569,0.806255980019937
"344","03451500",35.608889,-82.578056,"USW00013872","ASHEVILLE",35.5953,-82.5567,2.45177568229314
"345","03456991",35.523056,-82.846667,"USC00311441","CANTON 1 SW",35.5167,-82.85,0.768435678172018
"346","03460000",35.6675,-83.073611,"USC00311564","CATALOOCHEE",35.6375,-83.0956,3.88267595942674
"347","03460795",35.78361,-83.11194,"USC00319123","WATERVILLE 2",35.7744,-83.0997,1.50598278556234
"348","03497300",35.664533,-83.711282,"USC00409065","TOWNSEND 5S",35.6031,-83.7781,9.11746949686207
"349","03512000",35.461389,-83.353611,"USC00312285","DEEP CREEK",35.4667,-83.4333,7.24123672788139
"350","0351706800",35.438333,-83.918889,"USC00318492","TAPOCO",35.4478,-83.9389,2.09626922724838
"351","03527220",36.57281,-82.93875,"USC00407884","ROGERSVILLE 1 NE",36.4161,-82.9839,17.8866553089971
"352","03539778",36.103129,-84.718277,"USC00405040","LANCING 6 NW",36.15,-84.7283,5.28898957616866
"353","03544970",34.883982,-83.721562,"USC00094281","HIAWASSEE 3 SE",34.8847,-83.7161,0.50456790997992
"354","03582000",35.134527,-86.539717,"USC00403074","FAYETTEVILLE WTP",35.1342,-86.5419,0.201815259173924
"355","03597860",35.4829,-86.462597,"USC00408246","SHELBYVILLE WATER DEPT",35.4922,-86.4775,1.70000853271747
"356","03598000",35.48035,-86.499161,"USC00408246","SHELBYVILLE WATER DEPT",35.4922,-86.4775,2.36274523289887
"357","03601630",35.87201,-87.103895,"USC00402989","FAIRVIEW BOWIE NAT CTR",35.9689,-87.1364,11.1642161927504
"358","03604000",35.495906,-87.832804,"USC00405278","LINDEN WTP",35.6047,-87.8408,12.1189498748503
"359","04024000",46.703276,-92.418802,"USC00211630","CLOQUET",46.7053,-92.5239,8.01724557414435
"360","04040000",46.720774,-89.207086,"USC00208506","VICTORIA",46.6667,-89.2333,6.33643521771108
"361","04041500",46.726323,-88.662079,"USC00200495","BARAGA 5W",46.7953,-88.6014,8.95496453512098
"362","04043140",46.751043,-88.361797,"USC00204623","L ANSE 2 S",46.7333,-88.45,7.00465145376663
"363","04043150",46.804097,-88.317072,"USC00207580","SKANEE",46.8789,-88.2183,11.2081498086557
"364","04043238",46.782148,-87.87763,"USC00200771","BIG BAY 9SW",46.7461,-87.8817,4.02032487834187
"365","04043244",46.785759,-87.852352,"USC00200771","BIG BAY 9SW",46.7461,-87.8817,4.9440608584647
"366","04043275",46.713539,-87.840687,"USC00200771","BIG BAY 9SW",46.7461,-87.8817,4.78331987968396
"367","04059000",45.908573,-87.213748,"USC00201800","CORNELL 4 WSW",45.8833,-87.3,7.24229580387661
"368","04059500",45.755523,-87.201524,"USC00201802","CORNELL 5SE",45.8269,-87.1589,8.59731157704993
"369","04063700",45.76357,-88.463179,"USC00473174","GOODMAN SANITARY DIST",45.6214,-88.3603,17.7133319777011
"370","04067500",45.325809,-87.663446,"USC00207867","STEPHENSON 5WSW",45.3903,-87.7025,7.79330094405118
"371","04069500",45.047486,-87.74455,"USC00476510","PESHTIGO",45.0281,-87.7358,2.26261250709739
"372","04071765",44.860546,-87.983993,"USC00476208","OCONTO 4 W",44.8919,-87.955,4.16823231746031
"373","04072150",44.535833,-88.129722,"USC00473271","GREEN BAY BOTANICAL",44.5331,-88.0981,2.52480822370328
"374","04073500",43.95387,-88.952614,"USC00470735","BERLIN LOCK",43.9667,-88.95,1.44189152408314
"375","04079000",44.392203,-88.740381,"USC00475932","NEW LONDON",44.3586,-88.7189,4.10805903642034
"376","04081000",44.32915,-88.99595,"USC00478951","WAUPACA",44.3547,-89.0594,5.79067185371176
"377","04082400",44.013595,-88.540947,"USC00476330","OSHKOSH",44.0206,-88.5578,1.5565433646236
"378","04084445",44.248042,-88.423163,"USC00470265","APPLETON",44.2769,-88.4378,3.41399666784456
"379","040851385",44.528604,-88.010104,"USC00473271","GREEN BAY BOTANICAL",44.5331,-88.0981,6.993146341866
"380","04085427",44.107217,-87.715364,"USC00475017","MANITOWOC",44.0869,-87.6522,5.52683539942717
"381","04087119",43.043902,-88.002865,"USC00479046","WEST ALLIS",43.0175,-88.0017,2.93729523776875
"382","040871488",42.98974,-87.95203,"USC00475469","MILWAUKEE MARQUETTE HI",43.0333,-87.9667,4.9883548289649
"383","04087170",43.02446,-87.89842,"USC00475484","MILWAUKEE WB CITY",43.0333,-87.9,0.991317674218409
"384","04101500",41.829214,-86.259732,"USC00205892","NILES",41.8406,-86.2658,1.36222268001518
"385","04121944",43.430858,-85.595599,"USC00205803","NEWAYGO HARDY DAM",43.4833,-85.6333,6.57753790469724
"386","04121970",43.434746,-85.665324,"USC00205803","NEWAYGO HARDY DAM",43.4833,-85.6333,5.98578692406732
"387","04124000",44.436392,-85.698679,"USC00200917","BOON",44.3,-85.6333,16.0317908280864
"388","04124200",44.36306,-85.820905,"USC00208772","WELLSTON TIPPY DAM",44.2586,-85.9394,14.9602799922622
"389","04125550",44.25945,-85.941742,"USC00208772","WELLSTON TIPPY DAM",44.2586,-85.9394,0.209091057509656
"390","04136000",44.676959,-84.292515,"USC00205531","MIO HYDRO PLT",44.6614,-84.1317,12.8342879910438
"391","04136500",44.660014,-84.131117,"USC00205531","MIO HYDRO PLT",44.6614,-84.1317,0.160866173485355
"392","04137005",44.560847,-83.802764,"USC00203194","GLENNIE 6W",44.5519,-83.8625,4.83649562807082
"393","04137500",44.436404,-83.433861,"USC00206253","OSCODA FOOTE DAM",44.4333,-83.45,1.32708002429507
"394","04142000",44.07252,-84.019994,"USC00207820","STANDISH 4NE",44.0125,-83.8978,11.8293635148499
"395","04165500",42.595867,-82.90881,"USW00014804","MT CLEMENS ANG BASE",42.6083,-82.8183,7.53591502129199
"396","04166100",42.447813,-83.297709,"USC00202691","FARMINGTON",42.4669,-83.3625,5.72334975697671
"397","04174500",42.286149,-83.733274,"USC00200220","ANN ARBOR 1W",42.2875,-83.7611,2.29390304343922
"398","04183500",41.198939,-84.744403,"USC00129724","WOODBURN 3N",41.1644,-84.8483,9.50536744485166
"399","04188496",40.97922,-83.653265,"USW00014825","FINDLAY AP",41.0136,-83.6686,4.03370109310041
"400","04195500",41.449496,-83.361316,"USC00336170","OAK HARBOR",41.5167,-83.3,9.05156520915481
"401","04199000",41.301719,-82.606844,"USC00336118","NORWALK WWTP",41.2667,-82.6167,3.98006846529922
"402","04200500",41.380324,-82.104593,"USC00332599","ELYRIA 3 E",41.3814,-82.0558,4.0727091523524
"403","04208000",41.395331,-81.629848,"USC00333071","GARFIELD HEIGHTS",41.4167,-81.6,3.44133975661777
"404","04212100",41.718934,-81.227879,"USC00336389","PAINESVILLE 4 NW",41.7525,-81.2956,6.74584101236924
"405","04213500",42.46395,-78.935035,"USC00303354","GOWANDA CORRECTIONAL",42.4833,-78.9333,2.15632214407851
"406","0422026250",43.25367,-77.74223,"USC00303881","HILTON",43.2833,-77.7833,4.68109872248914
"407","04231600",43.141722,-77.616306,"USW00014768","ROCHESTER GTR INTL AP",43.1167,-77.6767,5.63575911531611
"408","04232050",43.130341,-77.518609,"USW00014768","ROCHESTER GTR INTL AP",43.1167,-77.6767,12.9198750081041
"409","0423205010",43.145063,-77.511942,"USW00014768","ROCHESTER GTR INTL AP",43.1167,-77.6767,13.7369454684271
"410","04249000",43.451735,-76.505219,"USC00306314","OSWEGO E",43.4622,-76.4933,1.50984343872902
"411","05014300",48.795256,-113.680112,"USS0013A27S","Many Glacier",48.8,-113.67,0.90931501472334
"412","05054000",46.861075,-96.783692,"USC00215584","MOREHEAD",46.8667,-96.7667,1.43531364103059
"413","05055400",47.821389,-99.276516,"USC00328057","SHEYENNE",47.8333,-99.1167,12.0039668280645
"414","05057000",47.432771,-98.027595,"USC00321766","COOPERSTOWN",47.405,-98.0381,3.18753900311996
"415","05057200",47.229156,-98.124819,"USC00323342","GALLATIN",47.25,-98.0333,7.28753449685798
"416","05058000",47.033872,-98.083708,"USC00320450","BALDHILL DAM",47.0361,-98.0831,0.251990805506832
"417","05124480",47.922675,-91.535126,"USR0000MFER","FERNBERG MINNESOTA",47.9461,-91.4947,3.98181770822065
"418","05288705",45.049965,-93.310227,"USW00094960","MPLS CRYSTAL AP",45.0619,-93.3508,3.45227811444152
"419","05331833",46.171341,-91.32935,"USW00094973","HAYWARD MUNI AP",46.0261,-91.4442,18.4185629228412
"420","05333500",46.074943,-92.247415,"USC00471978","DANBURY",46.0086,-92.3736,12.2179233564839
"421","05340500",45.406906,-92.647151,"USC00477464","ST CROIX FALLS",45.4117,-92.6467,0.53422981397208
"422","05370000",44.852778,-92.238333,"USC00474230","KNAPP",44.95,-92.1,15.3485454766456
"423","05382255",43.993854,-90.657356,"USC00477997","SPARTA",43.9364,-90.8164,14.2421682043304
"424","05382257",44.00052,-90.68125,"USC00477997","SPARTA",43.9364,-90.8164,12.9545224863692
"425","05382267",44.000243,-90.724579,"USC00477997","SPARTA",43.9364,-90.8164,10.217388079047
"426","05406500",43.13416,-89.732345,"USC00475189","MAZOMANIE",43.1708,-89.8192,8.13888189813098
"427","05407000",43.198042,-90.443459,"USC00475718","MUSCODA",43.1772,-90.4272,2.66618212766847
"428","05418400",42.164405,-90.728246,"USC00135132","MAQUOKETA 2 NE",42.0833,-90.6333,11.9435741236716
"429","05427718",43.208881,-89.352617,"USW00014837","MADISON DANE RGNL AP",43.1406,-89.3453,7.61565001716345
"430","05427850",43.15083,-89.40206,"USW00014837","MADISON DANE RGNL AP",43.1406,-89.3453,4.74333869299844
"431","05427948",43.103328,-89.511788,"USC00471416","CHARMANY FARM",43.0597,-89.4819,5.424599943605
"432","05435943",42.976943,-89.539566,"USC00471416","CHARMANY FARM",43.0597,-89.4819,10.327564148633
"433","05440700",42.123081,-89.25594,"USC00114770","KISHWAUKEE",42.1333,-89.1167,11.5388256695924
"434","05446500",41.559756,-90.182066,"USC00113384","GENESEO",41.4511,-90.1486,12.3992326214473
"435","05451080",42.54361,-93.58944,"USC00138806","WEBSTER CITY",42.4686,-93.7975,18.9856355561776
"436","05451210",42.314984,-93.152425,"USC00132573","ELDORA",42.3653,-93.0972,7.20452014059269
"437","05455100",41.606405,-91.615724,"USW00014937","IOWA CITY MUNI AP",41.6328,-91.5431,6.71259404159899
"438","05458300",42.73722,-92.47009,"USC00138771","WAVERLY",42.7333,-92.4667,0.516383147754549
"439","05465500",41.178086,-91.182094,"USC00138668","WAPELLO",41.1806,-91.1897,0.695231416344005
"440","05481000",42.432475,-93.805776,"USC00138808","WEBSTER CITY 2 S",42.4322,-93.8061,0.0405230555718143
"441","05482000",41.612489,-93.621051,"USC00132208","DES MOINES SE 6TH ST",41.5783,-93.6056,4.01289989236828
"442","05482500",41.988039,-94.376913,"USC00134228","JEFFERSON",42.0347,-94.4114,5.91934291703988
"443","05484000",41.589432,-94.151346,"USC00130070","ADEL 1 SE",41.6,-94.0167,11.258407178172
"444","05484500",41.533878,-93.94995,"USC00130070","ADEL 1 SE",41.6,-94.0167,9.2139137743342
"445","05517000",41.30282,-86.620569,"USC00124657","KNOX WWTP",41.3053,-86.6286,0.725309858942612
"446","05518000",41.182813,-87.34031,"USC00127991","SHELBY RIVER",41.1828,-87.3425,0.183279564390102
"447","05524500",40.870593,-87.306691,"USC00127298","RENSSELAER",40.9239,-87.1753,12.5336930347099
"448","05527500",41.346698,-88.186449,"USC00111420","CHANNAHON DRESDEN ISL DAM",41.3978,-88.2819,9.78400746379612
"449","05536995",41.640864,-88.059783,"USC00117457","ROMEOVILLE WFO",41.6042,-88.085,4.58413872352162
"450","05595000",38.329216,-89.879269,"USC00117157","RED BUD 5 SE",38.1853,-89.9283,16.565484902089
"451","06006000",44.615474,-111.62913,"USC00244820","LAKEVIEW",44.5994,-111.8125,14.6258387365446
"452","06024450",45.618534,-113.457837,"USC00249067","WISDOM",45.6178,-113.4514,0.507239412533982
"453","06025250",45.701315,-112.735305,"USC00242421","DIVIDE",45.7511,-112.7547,5.73690598711618
"454","06026210",45.44048,-112.5564,"USC00243570","GLEN 4 N",45.5261,-112.7006,14.7316315540744
"455","06026500",45.612426,-112.330558,"USC00248430","TWIN BRIDGES",45.5472,-112.3261,7.26109414256202
"456","06036805",44.45966,-110.82243,"USC00486845","OLD FAITHFUL",44.4569,-110.8328,0.878388747660453
"457","06036905",44.62021,-110.86299,"USC00483595","FOUNTAIN",44.5667,-110.8167,6.9884090789416
"458","06037500",44.656872,-111.068274,"USC00248858","W YELLOWSTONE GATEWAY",44.6567,-111.0903,1.74227927964662
"459","06038500",44.866593,-111.338288,"USC00244038","HEBGEN DAM",44.8667,-111.3392,0.0728523534144683
"460","06041000",45.490206,-111.634138,"USC00246157","NORRIS MADISON PWR HOUSE",45.4875,-111.6336,0.30380213320209
"461","06054500",46.14604,-111.42052,"USC00248314","TOSTON 1 W",46.1667,-111.4667,4.23432622814947
"462","06066500",46.994665,-112.011111,"USC00244241","HOLTER DAM",46.9908,-112.0117,0.432083932449592
"463","06073500",47.199112,-112.096394,"USR0000MGOL","GOLF MONTANA",47.2417,-112.0917,4.74881955083564
"464","06077200",46.828005,-111.192174,"USC00248936","WHITE SULPHUR SPRNGS 2",46.8333,-111.2,0.837325263218996
"465","06077500",47.189119,-111.386352,"USC00242835","EVANS",47.2333,-111.1514,18.4143801503265
"466","06085800",47.50245,-111.932494,"USC00243195","FORT  SHAW",47.5,-111.8,9.95673545709402
"467","06102050",47.93303,-110.50938,"USC00245153","LOMA",47.9364,-110.5025,0.634920591593401
"468","06188000",44.927716,-110.39381,"USC00489025","TOWER FALLS",44.9167,-110.4203,2.41875175713683
"469","06190540",44.985213,-110.689099,"USC00489905","YELLOWSTONE PARK MAMMOTH",44.9767,-110.6964,1.10716418384562
"470","06191500",45.11188,-110.794381,"USC00244263","HORR",45.05,-110.8667,8.92110720906281
"471","06192500",45.597158,-110.566039,"USC00245076","LIVINGSTON",45.6667,-110.5667,7.73288838931285
"472","06204070",45.254387,-109.699895,"USC00245961","MYSTIC LAKE",45.2436,-109.7311,2.7214461012962
"473","06205000",45.551053,-109.387388,"USC00240021","ABSAROKEE (1)",45.5167,-109.45,6.1947980372929
"474","06214500",45.799953,-108.467356,"USC00240802","BILLINGS WTP",45.7717,-108.4811,3.31743185424268
"475","06227600",43.143847,-108.707895,"USC00486470","MORTON 1 NW",43.2167,-108.7833,10.1492278561491
"476","06313500",43.69553,-106.30725,"USC00486680","NINE MILE CREEK",43.8167,-106.4833,19.5309695366799
"477","06316400",44.491091,-106.177808,"USC00485780","LOWER CRAZY WOMAN CK",44.5,-106.1833,1.08217778298027
"478","06324970",44.926929,-105.353327,"USC00240743","BIDDLE 8 SW",45.0428,-105.48,16.2866747597265
"479","06331000",48.284468,-103.572972,"USW00094014","WILLISTON SLOULIN INTL AP",48.1739,-103.6367,13.1696771858906
"480","06336000",46.919458,-103.528243,"USC00325813","MEDORA",46.9161,-103.5264,0.398768049318732
"481","06346500",46.597229,-101.801815,"USC00324091","HEART BUTTE DAM",46.5917,-101.8075,0.752770084364701
"482","06349000",46.833883,-100.974579,"USC00325479","MANDAN EXP STN",46.8128,-100.9097,5.46472106849292
"483","06454100",42.423481,-103.792325,"USW00094077","HARRISON 20 SSE",42.4247,-103.7364,4.59237810642884
"484","06465500",42.739683,-98.224319,"USC00258806","VERDEL 6SSE",42.7189,-98.2158,2.4134497954844
"485","06623800",41.023579,-106.824766,"USS0006H22S","Whiskey Park",41,-106.91,7.6170071255739
"486","06711565",39.664987,-105.004149,"USC00055056","LITTLETON",39.6167,-105.0167,5.47576782516637
"487","06714215",39.812208,-104.958313,"USC00052228","DENVER MUSEUM",39.7489,-104.9425,7.16804729837803
"488","06786000",41.777086,-99.381133,"USC00258455","TAYLOR",41.7678,-99.3789,1.0490298856077
"489","06800500",41.293331,-96.283772,"USC00252620","ELKHORN 1 NW",41.2833,-96.25,3.03416374123103
"490","06805000",41.051703,-96.338708,"USC00250375","ASHLAND NO 2",41.0408,-96.3811,3.75607212691294
"491","06808500",40.873055,-95.580275,"USC00136945","RED OAK 10 SW",40.9667,-95.4667,14.1241613607404
"492","06817000",40.739407,-95.013229,"USC00131533","CLARINDA",40.7244,-95.0192,1.74289851647962
"493","06879650",39.101948,-96.595214,"USW00053974","MANHATTAN 6 SSW",39.1028,-96.6097,1.25357495900578
"494","06887000",39.237135,-96.571431,"USC00148259","TUTTLE CREEK LAKE",39.2475,-96.5994,2.67017837966479
"495","06893300",38.940615,-94.671291,"USC00144596","LEAWOOD",38.9419,-94.6294,3.62581769669603
"496","06893390",38.938333,-94.607778,"USC00144596","LEAWOOD",38.9419,-94.6294,1.9116385882755
"497","06893620",39.11194,-94.47222,"USC00234154","INDEPENDENCE",39.0647,-94.3861,9.1015352750222
"498","06893890",39.025562,-94.343839,"USC00230760","BLUE SPRINGS",38.9833,-94.3333,4.78674454074105
"499","06893970",39.08834,-94.34356,"USC00234158","INDEPENDENCE 2",39.0667,-94.3833,4.19015596897123
"500","06894000",39.100561,-94.300504,"USC00234158","INDEPENDENCE 2",39.0667,-94.3833,8.07752957155546
"501","06901500",39.895931,-93.236519,"USC00234978","LINNEUS",39.8833,-93.1833,4.75279097416015
"502","06934000",38.388808,-91.819889,"USC00233043","FREEDOM",38.4583,-91.7028,12.7965455547713
"503","07014000",37.974768,-91.204584,"USC00230597","BERRYMAN 6 NW",37.95,-91.1667,4.31454863718862
"504","07018500",38.391714,-90.637808,"USC00236233","OAKFIELD",38.5167,-90.75,16.9879312350355
"505","07048550",36.05397,-94.08326,"USC00032442","FAYETTEVILLE",36.0833,-94.1667,8.17804813945333
"506","07048600",36.073134,-94.081313,"USC00032442","FAYETTEVILLE",36.0833,-94.1667,7.75648101193785
"507","07060000",36.249234,-92.238489,"USC00035228","NORFORK DAM",36.2494,-92.2383,0.0250590200233757
"508","07061270",37.552556,-90.842444,"USC00231467","CENTERVILLE 5 NE",37.5042,-90.9225,8.87409203981447
"509","07061290",37.493611,-90.838333,"USC00231467","CENTERVILLE 5 NE",37.5042,-90.9225,7.51783558833272
"510","07074000",36.110348,-91.449858,"USC00032366","EVENING SHADE 1 NNE",36.0803,-91.6147,15.1831949506824
"511","07075300",35.591467,-92.455714,"USC00036586","SHIRLEY",35.65,-92.3167,14.1509720747411
"512","07076000",35.517301,-91.997371,"USC00032978","GREERS FERRY DAM",35.5206,-91.9997,0.423078870021938
"513","07076517",35.437778,-91.746111,"USC00036353","STEPROCK",35.4156,-91.6469,9.32144598996208
"514","07086000",39.042771,-106.265855,"USC00058496","TWIN LAKES EVAPORATION",39.0833,-106.3,5.38519390847454
"515","07097000",38.388334,-105.016096,"USC00052955","FLORENCE",38.3833,-105.1333,10.2308044880736
"516","07099400",38.271669,-104.718033,"USC00056765","PUEBLO RSVR",38.2597,-104.7178,1.33104752532008
"517","07099970",38.253614,-104.606085,"USW00023068","PUEBLO",38.2725,-104.6089,2.11436002213749
"518","07106000",38.601665,-104.67025,"USC00053063","FOUNTAIN",38.6778,-104.7014,8.88761905974273
"519","07106500",38.28778,-104.601085,"USW00023068","PUEBLO",38.2725,-104.6089,1.83088116224303
"520","07119700",38.125839,-103.911901,"USC00053079","FOWLER 1 SE",38.1236,-104.0083,8.43603908330404
"521","07144100",37.883067,-97.424486,"USC00145744","NEWTON",38.0231,-97.3553,16.710860479865
"522","07144780",37.862607,-98.013853,"USC00143930","HUTCHINSON 10 SW",37.9311,-98.0297,7.74197004410868
"523","07160350",36.376145,-97.800333,"USC00342912","ENID",36.4194,-97.8747,8.21197271058577
"524","07177500",36.278425,-95.954162,"USW00013968","TULSA INTL AP",36.1994,-95.8872,10.6433355269492
"525","07178200",36.223151,-95.819432,"USW00013968","TULSA INTL AP",36.1994,-95.8872,6.62876250620529
"526","07182250",38.397514,-96.356112,"USC00142548","EMPORIA 3 NW",38.4294,-96.2189,12.4694940932562
"527","07182510",38.194728,-95.735347,"USC00141164","BURLINGTON",38.1944,-95.7361,0.0752358902915761
"528","07183000",37.89087,-95.430815,"USC00143984","IOLA 1 W",37.9233,-95.4242,3.65245439225174
"529","07183500",37.340059,-95.109969,"USC00146242","PARSONS 2 NW",37.3678,-95.2892,16.1395912502864
"530","07191222",36.355359,-94.776339,"USC00349101","UPPER SPAVINAW PORT",36.3481,-94.8244,4.37916546885378
"531","07198000",35.573151,-95.068846,"USC00348769","TENKILLER FERRY DAM",35.6,-95.05,3.43763795790379
"532","07227500",35.470326,-101.879628,NA,NA,NA,NA,NA
"533","07239000",36.076984,-98.59675,"USC00341445","CANTON",36.0617,-98.59,1.80454407569527
"534","07239450",35.616993,-98.065332,"USC00343295","FT RENO",35.5667,-98.0333,6.29787358566639
"535","07239500",35.563107,-97.95755,"USC00342818","EL RENO 1 N",35.5489,-97.9553,1.5928047900696
"536","07239700",35.539499,-97.742544,"USW00003954","OKLAHOMA CITY POST AP",35.5342,-97.6469,8.67428359181099
"537","07241000",35.478669,-97.663375,"USC00344978","LAKE OVERHOLSER",35.4878,-97.6644,1.01955372952554
"538","07241520",35.565615,-97.367258,"USC00348390","SPENCER 2ENE MESONET",35.5419,-97.3414,3.52501816903542
"539","07241550",35.500341,-97.193919,"USC00348390","SPENCER 2ENE MESONET",35.5419,-97.3414,14.1246209384406
"540","07257500",35.466192,-93.041284,"USC00033235","HECTOR 4 SE",35.4419,-92.9008,13.0081929175214
"541","07263296",34.884256,-92.701831,"USC00030130","ALUM FK",34.7961,-92.8417,16.0944410826362
"542","07281600",33.651389,-90.211111,"USC00225897","MINTER CITY",33.7589,-90.2103,11.9549131473667
"543","07283000",33.973611,-89.347778,"USC00227036","PITTSBORO",33.9333,-89.3333,4.67706784297536
"544","07288650",33.396667,-90.847778,"USC00228445","STONEVILLE EXP STN",33.4311,-90.9108,6.99110774620919
