"","agency_cd","site_no","Date","UPSTREAM_Wtemp","UPSTREAM_Wtemp_cd","FLOATING_Wtemp","FLOATING_Wtemp_cd","Flow","Flow_cd"
"1100","USGS","02292900",2017-05-08,26.8,"A",NA,NA,253,"A"
"1101","USGS","02292900",2017-05-09,27.7,"A",NA,NA,158,"A"
"1102","USGS","02292900",2017-05-10,27.8,"A",NA,NA,34.1,"A"
"1103","USGS","02292900",2017-05-11,27.5,"A",NA,NA,0,"A"
"1104","USGS","02292900",2017-05-12,27.6,"A",NA,NA,100,"A"
"1105","USGS","02292900",2017-05-13,27.8,"A",NA,NA,539,"A"
"1106","USGS","02292900",2017-05-14,27.9,"A",NA,NA,654,"A"
"1107","USGS","02292900",2017-05-15,28.6,"A",NA,NA,321,"A"
"1108","USGS","02292900",2017-05-16,29.4,"A",NA,NA,212,"A"
"1109","USGS","02292900",2017-05-17,29.4,"A",NA,NA,60.7,"A"
"1110","USGS","02292900",2017-05-18,29.2,"A",NA,NA,0,"A"
"1111","USGS","02292900",2017-05-19,29,"A",NA,NA,267,"A"
"1112","USGS","02292900",2017-05-20,29,"A",NA,NA,561,"A"
"1113","USGS","02292900",2017-05-21,29.4,"A",NA,NA,562,"A"
"1114","USGS","02292900",2017-05-22,30,"A",NA,NA,368,"A"
"1115","USGS","02292900",2017-05-23,29.5,"A",NA,NA,228,"A"
"1116","USGS","02292900",2017-05-24,28.9,"A",NA,NA,306,"A e"
"1117","USGS","02292900",2017-05-25,28.5,"A",NA,NA,0,"A"
"1118","USGS","02292900",2017-05-26,28.8,"A",NA,NA,391,"A"
"1119","USGS","02292900",2017-05-27,29,"A",NA,NA,816,"A"
"1120","USGS","02292900",2017-05-28,29.1,"A",NA,NA,607,"A"
"1121","USGS","02292900",2017-05-29,29.8,"A",NA,NA,336,"A"
"1122","USGS","02292900",2017-05-30,30.7,"A",NA,NA,259,"A"
"1123","USGS","02292900",2017-05-31,31.1,"A",NA,NA,84.3,"A"
"1124","USGS","02292900",2017-06-01,31.1,"A",NA,NA,21.2,"A"
"1125","USGS","02292900",2017-06-02,30.6,"A",NA,NA,547,"A"
"1126","USGS","02292900",2017-06-03,29.9,"A",NA,NA,764,"A"
"1127","USGS","02292900",2017-06-04,29.7,"A",NA,NA,545,"A"
"1128","USGS","02292900",2017-06-05,29.2,"A",NA,NA,312,"A"
"1129","USGS","02292900",2017-06-06,28.7,"A",NA,NA,1610,"A"
"1130","USGS","02292900",2017-06-07,27.8,"A",NA,NA,5510,"A"
"1131","USGS","02292900",2017-06-08,27.1,"A",NA,NA,9270,"A"
"1132","USGS","02292900",2017-06-09,27.7,"A",NA,NA,6030,"A"
"1133","USGS","02292900",2017-06-10,27.3,"A",NA,NA,4690,"A"
"1134","USGS","02292900",2017-06-11,27,"A",NA,NA,5660,"A"
"1135","USGS","02292900",2017-06-12,27.4,"A",NA,NA,3590,"A"
"1136","USGS","02292900",2017-06-13,27.8,"A",NA,NA,3420,"A"
"1137","USGS","02292900",2017-06-14,27.9,"A",NA,NA,3420,"A"
"1138","USGS","02292900",2017-06-15,27.8,"A",NA,NA,3930,"A"
"1139","USGS","02292900",2017-06-16,27.5,"A",NA,NA,5340,"A"
"1140","USGS","02292900",2017-06-17,27.6,"A",NA,NA,5350,"A"
"1141","USGS","02292900",2017-06-18,28.3,"A",NA,NA,3190,"A"
"1142","USGS","02292900",2017-06-19,28.2,"A",NA,NA,3570,"A"
"1143","USGS","02292900",2017-06-20,28.5,"A",NA,NA,3780,"A"
"1144","USGS","02292900",2017-06-21,28.9,"A",NA,NA,3070,"A"
"1145","USGS","02292900",2017-06-22,29.1,"A",NA,NA,2860,"A"
"1146","USGS","02292900",2017-06-23,30.1,"A",NA,NA,2110,"A"
"1147","USGS","02292900",2017-06-24,30.7,"A",NA,NA,2230,"A"
"1148","USGS","02292900",2017-06-25,31,"A",NA,NA,1650,"A"
"1149","USGS","02292900",2017-06-26,30.7,"A",NA,NA,985,"A"
"1150","USGS","02292900",2017-06-27,30.4,"A",NA,NA,1250,"A"
"1151","USGS","02292900",2017-06-28,30.7,"A",NA,NA,1340,"A"
"1152","USGS","02292900",2017-06-29,31.2,"A",NA,NA,2470,"A"
"1153","USGS","02292900",2017-06-30,31,"A",NA,NA,1500,"A"
"1154","USGS","02292900",2017-07-01,30.9,"A",NA,NA,1160,"A"
"1155","USGS","02292900",2017-07-02,31.8,"A",NA,NA,1820,"A"
"1156","USGS","02292900",2017-07-03,32.5,"A",NA,NA,1470,"A"
"1157","USGS","02292900",2017-07-04,32.7,"A",NA,NA,982,"A"
"1158","USGS","02292900",2017-07-05,32.1,"A",NA,NA,1360,"A"
"1159","USGS","02292900",2017-07-06,32.3,"A",NA,NA,831,"A"
"1160","USGS","02292900",2017-07-07,31.7,"A",NA,NA,468,"A"
"1161","USGS","02292900",2017-07-08,31.6,"A",NA,NA,571,"A"
"1162","USGS","02292900",2017-07-09,31.5,"A",NA,NA,550,"A"
"1163","USGS","02292900",2017-07-10,31.3,"A",NA,NA,858,"A"
"1164","USGS","02292900",2017-07-11,31.1,"A",NA,NA,826,"A"
"1165","USGS","02292900",2017-07-12,30.6,"A",NA,NA,877,"A"
"1166","USGS","02292900",2017-07-13,30.4,"A",NA,NA,1280,"A"
"1167","USGS","02292900",2017-07-14,30.5,"A",NA,NA,1320,"A"
"1168","USGS","02292900",2017-07-15,31,"A",NA,NA,1470,"A"
"1169","USGS","02292900",2017-07-16,31.3,"A",NA,NA,1600,"A"
"1170","USGS","02292900",2017-07-17,30.8,"A",NA,NA,1420,"A"
"1171","USGS","02292900",2017-07-18,30.6,"A",NA,NA,1700,"A"
"1172","USGS","02292900",2017-07-19,30.2,"A",NA,NA,1410,"A"
"1173","USGS","02292900",2017-07-20,30.5,"A",NA,NA,1660,"A"
"1174","USGS","02292900",2017-07-21,29.8,"A",NA,NA,1820,"A"
"1175","USGS","02292900",2017-07-22,29.6,"A",NA,NA,2250,"A"
"1176","USGS","02292900",2017-07-23,29.6,"A",NA,NA,2140,"A"
"1177","USGS","02292900",2017-07-24,30,"A",NA,NA,2160,"A"
"1178","USGS","02292900",2017-07-25,31.6,"A",NA,NA,1840,"A"
"1179","USGS","02292900",2017-07-26,32.4,"A",NA,NA,1400,"A"
"1180","USGS","02292900",2017-07-27,32.6,"A",NA,NA,1060,"A"
"1181","USGS","02292900",2017-07-28,31.4,"A",NA,NA,743,"A"
"1182","USGS","02292900",2017-07-29,31,"A",NA,NA,596,"A"
"1183","USGS","02292900",2017-07-30,30.5,"A",NA,NA,722,"A"
"1184","USGS","02292900",2017-07-31,30,"A",NA,NA,3600,"A"
"1185","USGS","02292900",2017-08-01,30.2,"A",NA,NA,3080,"A"
"1186","USGS","02292900",2017-08-02,30.2,"A",NA,NA,3090,"A"
"1187","USGS","02292900",2017-08-03,30.4,"A",NA,NA,3980,"A"
"1188","USGS","02292900",2017-08-04,30.9,"A",NA,NA,3060,"A"
"1189","USGS","02292900",2017-08-05,31.5,"A",NA,NA,2640,"A"
"1190","USGS","02292900",2017-08-06,31.3,"A",NA,NA,1730,"A"
"1191","USGS","02292900",2017-08-07,31,"A",NA,NA,1770,"A"
"1192","USGS","02292900",2017-08-08,31.7,"A",NA,NA,1210,"A"
"1193","USGS","02292900",2017-08-09,32.7,"A",NA,NA,766,"A"
"1194","USGS","02292900",2017-08-10,32,"A",NA,NA,316,"A"
"1195","USGS","02292900",2017-08-11,31.1,"A",NA,NA,965,"A"
"1196","USGS","02292900",2017-08-12,30.9,"A",NA,NA,1050,"A"
"1197","USGS","02292900",2017-08-13,31.2,"A",NA,NA,1650,"A"
"1198","USGS","02292900",2017-08-14,31.2,"A",NA,NA,2420,"A"
"1199","USGS","02292900",2017-08-15,31.3,"A",NA,NA,2540,"A"
"1200","USGS","02292900",2017-08-16,31.7,"A",NA,NA,1630,"A"
"1201","USGS","02292900",2017-08-17,32.5,"A",NA,NA,1890,"A"
"1202","USGS","02292900",2017-08-18,31.5,"A",NA,NA,1380,"A"
"1203","USGS","02292900",2017-08-19,31.4,"A",NA,NA,892,"A"
"1204","USGS","02292900",2017-08-20,31.6,"A",NA,NA,1090,"A"
"1205","USGS","02292900",2017-08-21,30.9,"A",NA,NA,1410,"A"
"1206","USGS","02292900",2017-08-22,31.2,"A",NA,NA,730,"A"
"1207","USGS","02292900",2017-08-23,31.9,"A",NA,NA,306,"A"
"1208","USGS","02292900",2017-08-24,31.3,"A",NA,NA,842,"A"
"1209","USGS","02292900",2017-08-25,30.1,"A",NA,NA,2550,"A e"
"1210","USGS","02292900",2017-08-26,29.4,"A",NA,NA,2370,"A"
"1211","USGS","02292900",2017-08-27,28.7,"A",NA,NA,2870,"A"
"1212","USGS","02292900",2017-08-28,28.3,"A",NA,NA,3980,"A"
"1213","USGS","02292900",2017-08-29,28.6,"A",NA,NA,3180,"A"
"1214","USGS","02292900",2017-08-30,29.4,"A",NA,NA,2840,"A"
"1215","USGS","02292900",2017-08-31,30.5,"A",NA,NA,1640,"A"
"1216","USGS","02292900",2017-09-01,31.1,"A",NA,NA,1940,"A"
"1217","USGS","02292900",2017-09-02,30.3,"A",NA,NA,2870,"A"
"1218","USGS","02292900",2017-09-03,29.6,"A",NA,NA,3020,"A"
"1219","USGS","02292900",2017-09-04,29.6,"A",NA,NA,2790,"A"
"1220","USGS","02292900",2017-09-05,29.6,"A",NA,NA,3840,"A"
"1221","USGS","02292900",2017-09-06,29.4,"A",NA,NA,7640,"A"
"1222","USGS","02292900",2017-09-07,29.7,"A",NA,NA,8230,"A"
"1223","USGS","02292900",2017-09-08,30.1,"A",NA,NA,7740,"A"
"1224","USGS","02292900",2017-09-09,30,"A",NA,NA,3500,"A"
"1225","USGS","02292900",2017-09-10,28.1,"A",NA,NA,13100,"A"
"1226","USGS","02292900",2017-09-11,26.2,"A",NA,NA,25300,"A"
"1227","USGS","02292900",2017-09-12,26.9,"A",NA,NA,24600,"A"
"1228","USGS","02292900",2017-09-13,28.2,"A",NA,NA,20000,"A"
"1229","USGS","02292900",2017-09-14,28.9,"A",NA,NA,18800,"A"
"1230","USGS","02292900",2017-09-15,29.3,"A",NA,NA,18300,"A"
"1231","USGS","02292900",2017-09-16,29.7,"A",NA,NA,15100,"A"
"1232","USGS","02292900",2017-09-17,29.8,"A",NA,NA,11800,"A"
"1233","USGS","02292900",2017-09-18,29.7,"A",NA,NA,9410,"A"
"1234","USGS","02292900",2017-09-19,29.6,"A",NA,NA,9160,"A"
"1235","USGS","02292900",2017-09-20,29.6,"A",NA,NA,9370,"A"
"1236","USGS","02292900",2017-09-21,29.4,"A",NA,NA,10800,"A"
"1237","USGS","02292900",2017-09-22,29.3,"A",NA,NA,11000,"A e"
"1238","USGS","02292900",2017-09-23,29.3,"A",NA,NA,10200,"A"
"1239","USGS","02292900",2017-09-24,29.2,"A",NA,NA,9840,"A"
"1240","USGS","02292900",2017-09-25,29.6,"A",NA,NA,9130,"A"
"1241","USGS","02292900",2017-09-26,29.9,"A",NA,NA,8960,"A"
"1242","USGS","02292900",2017-09-27,30.2,"A",NA,NA,8480,"A"
"1243","USGS","02292900",2017-09-28,30.2,"A",NA,NA,8080,"A"
"1244","USGS","02292900",2017-09-29,29.7,"A",NA,NA,10500,"A"
"1245","USGS","02292900",2017-09-30,29.2,"A",NA,NA,12900,"A"
"1246","USGS","02292900",2017-10-01,28.9,"A",NA,NA,12800,"A"
"1247","USGS","02292900",2017-10-02,28.8,"A",NA,NA,12300,"A"
"1248","USGS","02292900",2017-10-03,28.3,"A",NA,NA,12200,"A"
"1249","USGS","02292900",2017-10-04,27.7,"A",NA,NA,13600,"A"
"1250","USGS","02292900",2017-10-05,27.2,"A",NA,NA,13700,"A"
"1251","USGS","02292900",2017-10-06,27.1,"A",NA,NA,14000,"A"
"1252","USGS","02292900",2017-10-07,27.4,"A",NA,NA,13600,"A"
"1253","USGS","02292900",2017-10-08,28,"A",NA,NA,14000,"A"
"1254","USGS","02292900",2017-10-09,28.6,"A",NA,NA,13400,"A"
"1255","USGS","02292900",2017-10-10,28.9,"A",NA,NA,10800,"A"
"1256","USGS","02292900",2017-10-11,29,"A",NA,NA,10300,"A"
"1257","USGS","02292900",2017-10-12,28.8,"A",NA,NA,9870,"A"
"1258","USGS","02292900",2017-10-13,28.5,"A",NA,NA,9390,"A"
"1259","USGS","02292900",2017-10-14,28.4,"A",NA,NA,9510,"A"
"1260","USGS","02292900",2017-10-15,28.5,"A",NA,NA,9330,"A"
"1261","USGS","02292900",2017-10-16,28.9,"A",NA,NA,9410,"A"
"1262","USGS","02292900",2017-10-17,28.8,"A",NA,NA,9080,"A"
"1263","USGS","02292900",2017-10-18,28.5,"A",NA,NA,8370,"A"
"1264","USGS","02292900",2017-10-19,28.2,"A",NA,NA,7780,"A"
"1265","USGS","02292900",2017-10-20,27.8,"A",NA,NA,7790,"A"
"1266","USGS","02292900",2017-10-21,27.4,"A",NA,NA,8010,"A"
"1267","USGS","02292900",2017-10-22,27.4,"A",NA,NA,7960,"A"
"1268","USGS","02292900",2017-10-23,27.2,"A",NA,NA,8150,"A"
"1269","USGS","02292900",2017-10-24,27.2,"A",NA,NA,8660,"A"
"1270","USGS","02292900",2017-10-25,26.7,"A",NA,NA,8870,"A"
"1271","USGS","02292900",2017-10-26,25.8,"A",NA,NA,9100,"A"
"1272","USGS","02292900",2017-10-27,25,"A",NA,NA,8660,"A"
"1273","USGS","02292900",2017-10-28,23.7,"A",NA,NA,9640,"A"
"1274","USGS","02292900",2017-10-29,22.8,"A",NA,NA,13600,"A"
"1275","USGS","02292900",2017-10-30,22,"A",NA,NA,12500,"A"
"1276","USGS","02292900",2017-10-31,21.3,"A",NA,NA,11700,"A"
"1277","USGS","02292900",2017-11-01,21.1,"A",NA,NA,11400,"A"
"1278","USGS","02292900",2017-11-02,21.2,"A",NA,NA,10700,"A"
"1279","USGS","02292900",2017-11-03,21.9,"A",NA,NA,9900,"A"
"1280","USGS","02292900",2017-11-04,22.7,"A",NA,NA,7730,"A"
"1281","USGS","02292900",2017-11-05,23.3,"A",NA,NA,7300,"A"
"1282","USGS","02292900",2017-11-06,23.8,"A",NA,NA,6710,"A"
"1283","USGS","02292900",2017-11-07,24.3,"A",NA,NA,6700,"A"
"1284","USGS","02292900",2017-11-08,24.7,"A",NA,NA,8020,"A"
"1285","USGS","02292900",2017-11-09,25.2,"A",NA,NA,7980,"A"
"1286","USGS","02292900",2017-11-10,25.4,"A",NA,NA,7830,"A"
"1287","USGS","02292900",2017-11-11,25.4,"A",NA,NA,7090,"A"
"1288","USGS","02292900",2017-11-12,25.4,"A",NA,NA,6970,"A"
"1289","USGS","02292900",2017-11-13,25.3,"A",NA,NA,6930,"A"
"1290","USGS","02292900",2017-11-14,24.9,"A",NA,NA,6910,"A"
"1291","USGS","02292900",2017-11-15,24.6,"A",NA,NA,6240,"A"
"1292","USGS","02292900",2017-11-16,24.3,"A",NA,NA,6500,"A"
"1293","USGS","02292900",2017-11-17,23.9,"A",NA,NA,6760,"A"
"1294","USGS","02292900",2017-11-18,23.7,"A",NA,NA,6870,"A"
"1295","USGS","02292900",2017-11-19,23.3,"A",NA,NA,7020,"A"
"1296","USGS","02292900",2017-11-20,22.9,"A",NA,NA,6560,"A"
"1297","USGS","02292900",2017-11-21,22.8,"A",NA,NA,6480,"A"
"1298","USGS","02292900",2017-11-22,23,"A",NA,NA,6990,"A"
"1299","USGS","02292900",2017-11-23,23.1,"A",NA,NA,6400,"A"
"1300","USGS","02292900",2017-11-24,23.2,"A",NA,NA,7160,"A"
"1301","USGS","02292900",2017-11-25,23.3,"A",NA,NA,6270,"A"
"1302","USGS","02292900",2017-11-26,23.3,"A",NA,NA,6500,"A"
"1303","USGS","02292900",2017-11-27,23,"A",NA,NA,6310,"A"
"1304","USGS","02292900",2017-11-28,22.8,"A",NA,NA,6290,"A"
"1305","USGS","02292900",2017-11-29,22.8,"A",NA,NA,6330,"A"
"1306","USGS","02292900",2017-11-30,22.9,"A",NA,NA,6180,"A"
"1307","USGS","02292900",2017-12-01,23,"A",NA,NA,5010,"A"
"1308","USGS","02292900",2017-12-02,23.2,"A",NA,NA,4470,"A"
"1309","USGS","02292900",2017-12-03,23.3,"A",NA,NA,4480,"A"
"1310","USGS","02292900",2017-12-04,23.4,"A",NA,NA,4390,"A"
"1311","USGS","02292900",2017-12-05,23.4,"A",NA,NA,4340,"A"
"1312","USGS","02292900",2017-12-06,23.5,"A",NA,NA,4750,"A"
"1313","USGS","02292900",2017-12-07,23.5,"A",NA,NA,4620,"A"
"1314","USGS","02292900",2017-12-08,24,"A",NA,NA,3380,"A"
"1315","USGS","02292900",2017-12-09,23.6,"A",NA,NA,4110,"A"
"1316","USGS","02292900",2017-12-10,22.6,"A",NA,NA,4050,"A"
"1317","USGS","02292900",2017-12-11,21.8,"A",NA,NA,5490,"A"
"1318","USGS","02292900",2017-12-12,21.2,"A",NA,NA,5280,"A"
"1319","USGS","02292900",2017-12-13,20.7,"A",NA,NA,5950,"A"
"1320","USGS","02292900",2017-12-14,20.3,"A",NA,NA,2550,"A"
"1321","USGS","02292900",2017-12-15,20.2,"A",NA,NA,2890,"A"
"1322","USGS","02292900",2017-12-16,20,"A",NA,NA,4100,"A"
"1323","USGS","02292900",2017-12-17,19.7,"A",NA,NA,3710,"A"
"1324","USGS","02292900",2017-12-18,19.7,"A",NA,NA,3140,"A"
"1325","USGS","02292900",2017-12-19,19.9,"A",NA,NA,2650,"A"
"1326","USGS","02292900",2017-12-20,19.9,"A",NA,NA,2030,"A"
"1327","USGS","02292900",2017-12-21,19.8,"A",NA,NA,1510,"A"
"1328","USGS","02292900",2017-12-22,20.5,"A",NA,NA,3010,"A"
"1329","USGS","02292900",2017-12-23,20.3,"A",NA,NA,3860,"A"
"1330","USGS","02292900",2017-12-24,20.6,"A",NA,NA,3510,"A"
"1331","USGS","02292900",2017-12-25,21,"A",NA,NA,3070,"A"
"1332","USGS","02292900",2017-12-26,21.4,"A",NA,NA,2520,"A"
"1333","USGS","02292900",2017-12-27,21.8,"A",NA,NA,2150,"A"
"1334","USGS","02292900",2017-12-28,21.9,"A",NA,NA,1680,"A"
"1335","USGS","02292900",2017-12-29,21.7,"A",NA,NA,1950,"A"
"1336","USGS","02292900",2017-12-30,21.4,"A",NA,NA,2100,"A"
"1337","USGS","02292900",2017-12-31,21.3,"A",NA,NA,1760,"A"
"1338","USGS","02292900",2018-01-01,21,"A",NA,NA,1360,"A"
"1339","USGS","02292900",2018-01-02,20.1,"A",NA,NA,1240,"A"
"1340","USGS","02292900",2018-01-03,19.4,"A",NA,NA,825,"A"
"1341","USGS","02292900",2018-01-04,18.4,"A",NA,NA,522,"A"
"1342","USGS","02292900",2018-01-05,17.9,"A",NA,NA,1030,"A"
"1343","USGS","02292900",2018-01-06,17.4,"A",NA,NA,1430,"A"
"1344","USGS","02292900",2018-01-07,17.2,"A",NA,NA,1020,"A"
"1345","USGS","02292900",2018-01-08,17.3,"A",NA,NA,657,"A"
"1346","USGS","02292900",2018-01-09,18.3,"A",NA,NA,308,"A"
"1347","USGS","02292900",2018-01-10,19.3,"A",NA,NA,138,"A"
"1348","USGS","02292900",2018-01-11,20.5,"A",NA,NA,24,"A"
"1349","USGS","02292900",2018-01-12,20.5,"A",NA,NA,685,"A"
"1350","USGS","02292900",2018-01-13,19.1,"A",NA,NA,1290,"A"
"1351","USGS","02292900",2018-01-14,18.3,"A",NA,NA,965,"A"
"1352","USGS","02292900",2018-01-15,18.1,"A",NA,NA,576,"A"
"1353","USGS","02292900",2018-01-16,18.2,"A",NA,NA,385,"A"
"1354","USGS","02292900",2018-01-17,17.8,"A",NA,NA,180,"A"
"1355","USGS","02292900",2018-01-18,17.3,"A",NA,NA,42.6,"A"
"1356","USGS","02292900",2018-01-19,17.2,"A",NA,NA,731,"A"
"1357","USGS","02292900",2018-01-20,17,"A",NA,NA,1300,"A"
"1358","USGS","02292900",2018-01-21,17.2,"A",NA,NA,1000,"A"
"1359","USGS","02292900",2018-01-22,18.1,"A",NA,NA,605,"A"
"1360","USGS","02292900",2018-01-23,19.1,"A",NA,NA,423,"A"
"1361","USGS","02292900",2018-01-24,18.8,"A",NA,NA,146,"A"
"1362","USGS","02292900",2018-01-25,18.5,"A",NA,NA,55.4,"A"
"1363","USGS","02292900",2018-01-26,18.4,"A",NA,NA,898,"A"
"1364","USGS","02292900",2018-01-27,18.2,"A",NA,NA,1310,"A"
"1365","USGS","02292900",2018-01-28,18.7,"A",NA,NA,993,"A"
"1366","USGS","02292900",2018-01-29,19.1,"A",NA,NA,530,"A"
"1367","USGS","02292900",2018-01-30,18.7,"A",NA,NA,486,"A"
"1368","USGS","02292900",2018-01-31,18.5,"A",NA,NA,236,"A"
"1369","USGS","02292900",2018-02-01,19.1,"A",NA,NA,36.3,"A"
"1370","USGS","02292900",2018-02-02,19.5,"A",NA,NA,988,"A"
"1371","USGS","02292900",2018-02-03,19.1,"A",NA,NA,1450,"A"
"1372","USGS","02292900",2018-02-04,19.5,"A",NA,NA,824,"A"
"1373","USGS","02292900",2018-02-05,20.1,"A",NA,NA,604,"A"
"1374","USGS","02292900",2018-02-06,20.5,"A",NA,NA,461,"A"
"1375","USGS","02292900",2018-02-07,21.2,"A",NA,NA,179,"A"
"1376","USGS","02292900",2018-02-08,22.4,"A",NA,NA,25.1,"A"
"1377","USGS","02292900",2018-02-09,22.6,"A",NA,NA,910,"A"
"1378","USGS","02292900",2018-02-10,21.9,"A",NA,NA,1310,"A"
"1379","USGS","02292900",2018-02-11,22.1,"A",NA,NA,1100,"A"
"1380","USGS","02292900",2018-02-12,22.9,"A",NA,NA,791,"A"
"1381","USGS","02292900",2018-02-13,23.6,"A",NA,NA,181,"A"
"1382","USGS","02292900",2018-02-14,24.1,"A",NA,NA,143,"A"
"1383","USGS","02292900",2018-02-15,24.6,"A",NA,NA,66.8,"A"
"1384","USGS","02292900",2018-02-16,24,"A",NA,NA,768,"A"
"1385","USGS","02292900",2018-02-17,23.9,"A",NA,NA,1300,"A"
"1386","USGS","02292900",2018-02-18,24,"A",NA,NA,987,"A"
"1387","USGS","02292900",2018-02-19,23.9,"A",NA,NA,645,"A"
"1388","USGS","02292900",2018-02-20,23.9,"A",NA,NA,465,"A"
"1389","USGS","02292900",2018-02-21,24.1,"A",NA,NA,208,"A"
"1390","USGS","02292900",2018-02-22,24.3,"A",NA,NA,35.5,"A"
"1391","USGS","02292900",2018-02-23,24.3,"A",NA,NA,641,"A"
"1392","USGS","02292900",2018-02-24,24.2,"A",NA,NA,1230,"A"
"1393","USGS","02292900",2018-02-25,24.6,"A",NA,NA,934,"A"
"1394","USGS","02292900",2018-02-26,24.7,"A",NA,NA,629,"A"
"1395","USGS","02292900",2018-02-27,24.9,"A",NA,NA,467,"A"
"1396","USGS","02292900",2018-02-28,26,"A",NA,NA,190,"A"
"1397","USGS","02292900",2018-03-01,26.2,"A",NA,NA,26.3,"A"
"1398","USGS","02292900",2018-03-02,25.2,"A",NA,NA,756,"A"
"1399","USGS","02292900",2018-03-03,24.8,"A",NA,NA,1460,"A"
"1400","USGS","02292900",2018-03-04,24.3,"A",NA,NA,1080,"A"
"1401","USGS","02292900",2018-03-05,24.1,"A",NA,NA,654,"A"
"1402","USGS","02292900",2018-03-06,24,"A",NA,NA,360,"A"
"1403","USGS","02292900",2018-03-07,23.3,"A",NA,NA,149,"A"
"1404","USGS","02292900",2018-03-08,22.9,"A",NA,NA,37.8,"A"
"1405","USGS","02292900",2018-03-09,22.6,"A",NA,NA,716,"A"
"1406","USGS","02292900",2018-03-10,22.4,"A",NA,NA,1570,"A"
"1407","USGS","02292900",2018-03-11,22.6,"A",NA,NA,971,"A"
"1408","USGS","02292900",2018-03-12,22.4,"A",NA,NA,525,"A"
"1409","USGS","02292900",2018-03-13,21.9,"A",NA,NA,404,"A"
"1410","USGS","02292900",2018-03-14,21.6,"A",NA,NA,126,"A"
"1411","USGS","02292900",2018-03-15,21.6,"A",NA,NA,14.4,"A"
"1412","USGS","02292900",2018-03-16,21.7,"A",NA,NA,744,"A"
"1413","USGS","02292900",2018-03-17,22,"A",NA,NA,1210,"A"
"1414","USGS","02292900",2018-03-18,22.4,"A",NA,NA,893,"A"
"1415","USGS","02292900",2018-03-19,22.9,"A",NA,NA,566,"A"
"1416","USGS","02292900",2018-03-20,22.6,"A",NA,NA,325,"A"
"1417","USGS","02292900",2018-03-21,22,"A",NA,NA,167,"A"
"1418","USGS","02292900",2018-03-22,21.7,"A",NA,NA,40.4,"A"
"1419","USGS","02292900",2018-03-23,21.9,"A",NA,NA,806,"A"
"1420","USGS","02292900",2018-03-24,22.7,"A",NA,NA,1070,"A"
"1421","USGS","02292900",2018-03-25,23,"A",NA,NA,1100,"A"
"1422","USGS","02292900",2018-03-26,23,"A",NA,NA,691,"A"
"1423","USGS","02292900",2018-03-27,23,"A",NA,NA,482,"A"
"1424","USGS","02292900",2018-03-28,23.2,"A",NA,NA,183,"A"
"1425","USGS","02292900",2018-03-29,23.9,"A",NA,NA,28.2,"A"
"1426","USGS","02292900",2018-03-30,24.5,"A",NA,NA,815,"A"
"1427","USGS","02292900",2018-03-31,24,"A",NA,NA,1380,"A"
"1428","USGS","02292900",2018-04-01,24.5,"A",NA,NA,1030,"A"
"1429","USGS","02292900",2018-04-02,25.5,"A",NA,NA,593,"A"
"1430","USGS","02292900",2018-04-03,25.9,"A",NA,NA,318,"A"
"1431","USGS","02292900",2018-04-04,26.1,"A",NA,NA,155,"A"
"1432","USGS","02292900",2018-04-05,25.6,"A",NA,NA,41,"A"
"1433","USGS","02292900",2018-04-06,26.9,"A",NA,NA,867,"A"
"1434","USGS","02292900",2018-04-07,26.6,"A",NA,NA,1230,"A"
"1435","USGS","02292900",2018-04-08,26.2,"A",NA,NA,1230,"A"
"1436","USGS","02292900",2018-04-09,26.6,"A",NA,NA,597,"A"
"1437","USGS","02292900",2018-04-10,26.6,"A",NA,NA,320,"A"
"1438","USGS","02292900",2018-04-11,26.4,"A",NA,NA,71.4,"A"
"1439","USGS","02292900",2018-04-12,26.8,"A",NA,NA,0,"A"
"1440","USGS","02292900",2018-04-13,26.7,"A",NA,NA,970,"A"
"1441","USGS","02292900",2018-04-14,26.6,"A",NA,NA,1420,"A"
"1442","USGS","02292900",2018-04-15,26.6,"A",NA,NA,1030,"A"
"1443","USGS","02292900",2018-04-16,25.6,"A",NA,NA,795,"A"
"1444","USGS","02292900",2018-04-17,25.8,"A",NA,NA,378,"A"
"1445","USGS","02292900",2018-04-19,26.2,"A",NA,NA,82.8,"A"
"1446","USGS","02292900",2018-04-20,26,"A",NA,NA,955,"A"
"1447","USGS","02292900",2018-04-21,26.6,"A",NA,NA,1320,"A"
"1448","USGS","02292900",2018-04-22,26.5,"A",NA,NA,1170,"A"
"1449","USGS","02292900",2018-04-23,26.7,"A",NA,NA,936,"A"
"1450","USGS","02292900",2018-04-24,26.6,"A",NA,NA,759,"A"
"1451","USGS","02292900",2018-04-25,26.6,"A",NA,NA,664,"A"
"1452","USGS","02292900",2018-04-26,26.6,"A",NA,NA,143,"A"
"1453","USGS","02292900",2018-04-27,26.7,"A",NA,NA,890,"A"
"1454","USGS","02292900",2018-04-28,26.9,"A",NA,NA,1330,"A"
"1455","USGS","02292900",2018-04-29,27.4,"A",NA,NA,1050,"A"
"1456","USGS","02292900",2018-04-30,27.5,"A",NA,NA,699,"A"
"1457","USGS","02292900",2018-05-01,27.1,"A",NA,NA,835,"A"
"1458","USGS","02292900",2018-05-02,26.9,"A",NA,NA,615,"A"
"1459","USGS","02292900",2018-05-03,27,"A",NA,NA,94.1,"A"
"1460","USGS","02292900",2018-05-04,27.2,"A",NA,NA,1070,"A"
