"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"541","USGS","07048600",2018-04-16,10.7,"A"
"542","USGS","07048600",2018-04-17,12.5,"A"
"543","USGS","07048600",2018-04-18,14.8,"A"
"544","USGS","07048600",2018-04-19,15,"A"
"545","USGS","07048600",2018-04-20,15.6,"A"
"546","USGS","07048600",2018-04-21,15.5,"A"
"547","USGS","07048600",2018-04-22,15,"A"
"548","USGS","07048600",2018-04-23,14.2,"A"
"549","USGS","07048600",2018-04-24,15.1,"A"
"550","USGS","07048600",2018-04-25,15.6,"A"
"551","USGS","07048600",2018-04-26,14.6,"A"
"552","USGS","07048600",2018-04-27,14.5,"A"
"553","USGS","07048600",2018-04-28,15.9,"A"
"554","USGS","07048600",2018-04-29,17.5,"A"
"555","USGS","07048600",2018-04-30,18.2,"A"
"556","USGS","07048600",2018-05-01,18.8,"A"
"557","USGS","07048600",2018-05-02,19.4,"A"
"558","USGS","07048600",2018-05-03,18.2,"A"
"559","USGS","07048600",2018-05-04,16.7,"A"
"560","USGS","07048600",2018-05-05,16.8,"A"
"561","USGS","07048600",2018-05-06,18.3,"A"
"562","USGS","07048600",2018-05-07,19.5,"A"
"563","USGS","07048600",2018-05-08,20.9,"A"
"564","USGS","07048600",2018-05-09,21.9,"A"
"565","USGS","07048600",2018-05-10,22.4,"A"
"566","USGS","07048600",2018-05-11,22.6,"A"
"567","USGS","07048600",2018-05-12,23.2,"A"
"568","USGS","07048600",2018-05-13,24.1,"A"
"569","USGS","07048600",2018-05-14,25.1,"A"
"570","USGS","07048600",2018-05-15,24.8,"A"
"571","USGS","07048600",2018-05-16,24.3,"A"
"572","USGS","07048600",2018-05-17,23.4,"A"
"573","USGS","07048600",2018-05-18,24.7,"A"
"574","USGS","07048600",2018-05-19,25.1,"A"
"575","USGS","07048600",2018-05-20,25.3,"A"
"576","USGS","07048600",2018-05-21,25.8,"A"
"577","USGS","07048600",2018-05-22,26.8,"A"
"578","USGS","07048600",2018-05-23,25.6,"A"
"579","USGS","07048600",2018-05-24,25,"A"
"580","USGS","07048600",2018-05-25,24.4,"A"
"581","USGS","07048600",2018-05-26,25.3,"A"
"582","USGS","07048600",2018-05-27,27,"A"
"583","USGS","07048600",2018-05-28,28.1,"A"
"584","USGS","07048600",2018-05-29,28.4,"A"
"585","USGS","07048600",2018-05-30,28.1,"A"
"586","USGS","07048600",2018-05-31,28.1,"A"
"587","USGS","07048600",2018-06-01,29.2,"A"
"588","USGS","07048600",2018-06-02,29.3,"A"
"589","USGS","07048600",2018-06-03,27.5,"A"
"590","USGS","07048600",2018-06-04,26.7,"A"
"591","USGS","07048600",2018-06-05,27.7,"A"
"592","USGS","07048600",2018-06-06,28.6,"A"
"593","USGS","07048600",2018-06-07,28.8,"A"
"594","USGS","07048600",2018-06-08,28.8,"A"
"595","USGS","07048600",2018-06-09,29.2,"A"
"596","USGS","07048600",2018-06-10,29.4,"A"
"597","USGS","07048600",2018-06-11,29.6,"A"
"598","USGS","07048600",2018-06-12,28.2,"A"
"599","USGS","07048600",2018-06-13,28.6,"A"
"600","USGS","07048600",2018-06-14,29.8,"A"
"601","USGS","07048600",2018-06-15,29.7,"A"
"602","USGS","07048600",2018-06-16,28.4,"A"
"603","USGS","07048600",2018-06-17,27.9,"A"
"604","USGS","07048600",2018-06-18,27.8,"A"
"605","USGS","07048600",2018-06-19,26.8,"A"
"606","USGS","07048600",2018-06-20,25.2,"A"
"607","USGS","07048600",2018-06-21,27.6,"A"
"608","USGS","07048600",2018-06-22,25.6,"A"
"609","USGS","07048600",2018-06-23,26.1,"A"
"610","USGS","07048600",2018-06-24,25.8,"A"
"611","USGS","07048600",2018-06-25,26.5,"A"
"612","USGS","07048600",2018-06-26,27.6,"A"
"613","USGS","07048600",2018-06-27,28.7,"A"
"614","USGS","07048600",2018-06-28,29.5,"A"
"615","USGS","07048600",2018-06-29,29,"A"
"616","USGS","07048600",2018-06-30,29,"A"
"617","USGS","07048600",2018-07-01,26.3,"A"
"618","USGS","07048600",2018-07-02,28.5,"A"
"619","USGS","07048600",2018-07-03,27.8,"A"
"620","USGS","07048600",2018-07-04,27.7,"A"
"621","USGS","07048600",2018-07-05,27.1,"A"
"622","USGS","07048600",2018-07-06,27.6,"A"
"623","USGS","07048600",2018-07-07,26.9,"A"
"624","USGS","07048600",2018-07-08,25.8,"A"
"625","USGS","07048600",2018-07-09,26.9,"A"
"626","USGS","07048600",2018-07-10,28.1,"A"
"627","USGS","07048600",2018-07-11,29.4,"A"
"628","USGS","07048600",2018-07-12,28.7,"A"
"629","USGS","07048600",2018-07-13,28.6,"A"
"630","USGS","07048600",2018-07-14,28.9,"A"
"631","USGS","07048600",2018-07-15,28.5,"A"
"632","USGS","07048600",2018-07-16,27.5,"A"
"633","USGS","07048600",2018-07-17,27.2,"A"
"634","USGS","07048600",2018-07-18,26.8,"A"
"635","USGS","07048600",2018-07-19,28.8,"A"
"636","USGS","07048600",2018-07-20,30,"A"
"637","USGS","07048600",2018-07-21,29.7,"A"
"638","USGS","07048600",2018-07-22,27.7,"A"
"639","USGS","07048600",2018-07-23,27.2,"A"
"640","USGS","07048600",2018-07-24,27.2,"A"
"641","USGS","07048600",2018-07-25,29,"A"
"642","USGS","07048600",2018-07-26,27.3,"A"
"643","USGS","07048600",2018-07-27,27.5,"A"
"644","USGS","07048600",2018-07-28,26.7,"A"
"645","USGS","07048600",2018-07-29,25.6,"A"
"646","USGS","07048600",2018-07-30,25.5,"A"
"647","USGS","07048600",2018-07-31,25.9,"A"
"648","USGS","07048600",2018-08-01,26.5,"A"
"649","USGS","07048600",2018-08-02,27.3,"A"
"650","USGS","07048600",2018-08-03,28.1,"A"
"651","USGS","07048600",2018-08-04,28.3,"A"
"652","USGS","07048600",2018-08-05,28.7,"A"
"653","USGS","07048600",2018-08-06,29.5,"A"
"654","USGS","07048600",2018-08-07,28.2,"A"
"655","USGS","07048600",2018-08-08,27.1,"A"
"656","USGS","07048600",2018-08-09,28.2,"A"
"657","USGS","07048600",2018-08-10,28.4,"A"
"658","USGS","07048600",2018-08-11,28.3,"A"
"659","USGS","07048600",2018-08-12,28.2,"A"
"660","USGS","07048600",2018-08-13,27.4,"A"
"661","USGS","07048600",2018-08-14,25.5,"A"
"662","USGS","07048600",2018-08-15,25.8,"A"
"663","USGS","07048600",2018-08-16,27.1,"A"
"664","USGS","07048600",2018-08-17,25.8,"A"
"665","USGS","07048600",2018-08-18,25.4,"A"
"666","USGS","07048600",2018-08-19,25.1,"A"
"667","USGS","07048600",2018-08-20,24.5,"A"
"668","USGS","07048600",2018-08-21,24,"A"
"669","USGS","07048600",2018-08-22,24.2,"A"
"670","USGS","07048600",2018-08-23,24.3,"A"
"671","USGS","07048600",2018-08-24,25,"A"
"672","USGS","07048600",2018-08-25,26.4,"A"
"673","USGS","07048600",2018-08-26,27.4,"A"
"674","USGS","07048600",2018-08-27,27.8,"A"
"675","USGS","07048600",2018-08-28,27.9,"A"
"676","USGS","07048600",2018-08-29,28,"A"
"677","USGS","07048600",2018-08-30,27.5,"A"
"678","USGS","07048600",2018-08-31,27.6,"A"
"679","USGS","07048600",2018-09-01,28.2,"A"
"680","USGS","07048600",2018-09-02,27.9,"A"
"681","USGS","07048600",2018-09-03,28,"A"
"682","USGS","07048600",2018-09-04,27.8,"A"
"683","USGS","07048600",2018-09-05,28.2,"A"
"684","USGS","07048600",2018-09-06,27.9,"A"
"685","USGS","07048600",2018-09-07,27.7,"A"
"686","USGS","07048600",2018-09-08,26.1,"A"
"687","USGS","07048600",2018-09-09,24.1,"A"
"688","USGS","07048600",2018-09-10,24.2,"A"
"689","USGS","07048600",2018-09-11,24.5,"A"
"690","USGS","07048600",2018-09-12,24.4,"A"
"691","USGS","07048600",2018-09-13,25.3,"A"
"692","USGS","07048600",2018-09-14,26.2,"A"
"693","USGS","07048600",2018-09-15,26.5,"A"
"694","USGS","07048600",2018-09-16,26.4,"A"
"695","USGS","07048600",2018-09-17,26.3,"A"
"696","USGS","07048600",2018-09-18,26.8,"A"
"697","USGS","07048600",2018-09-19,27.6,"A"
"698","USGS","07048600",2018-09-20,27.7,"A"
"699","USGS","07048600",2018-09-21,25.6,"A"
"700","USGS","07048600",2018-09-22,22.6,"A"
"701","USGS","07048600",2018-09-23,22.9,"A"
"702","USGS","07048600",2018-09-24,23.5,"A"
"703","USGS","07048600",2018-09-25,24.3,"A"
"704","USGS","07048600",2018-09-26,22.6,"A"
"705","USGS","07048600",2018-09-27,22.2,"A"
"706","USGS","07048600",2018-09-28,22.3,"A"
"707","USGS","07048600",2018-09-29,23.1,"A"
"708","USGS","07048600",2018-09-30,22.6,"A"
"709","USGS","07048600",2018-10-01,23.1,"A"
"710","USGS","07048600",2018-10-02,23.8,"A"
"711","USGS","07048600",2018-10-03,24.3,"A"
"712","USGS","07048600",2018-10-04,25.2,"A"
"713","USGS","07048600",2018-10-05,25.4,"A"
"714","USGS","07048600",2018-10-06,25.1,"A"
"715","USGS","07048600",2018-10-07,24.7,"A"
"716","USGS","07048600",2018-10-08,24.8,"A"
"717","USGS","07048600",2018-10-09,23.9,"A"
"718","USGS","07048600",2018-10-10,22.5,"A"
"719","USGS","07048600",2018-10-11,20.4,"A"
"720","USGS","07048600",2018-10-12,19.3,"A"
"721","USGS","07048600",2018-10-13,18.3,"A"
"722","USGS","07048600",2018-10-14,18.4,"A"
"723","USGS","07048600",2018-10-15,16.1,"A"
"724","USGS","07048600",2018-10-16,15.3,"A"
"725","USGS","07048600",2018-10-17,15.4,"A"
"726","USGS","07048600",2018-10-18,15.5,"A"
"727","USGS","07048600",2018-10-19,14.9,"A"
"728","USGS","07048600",2018-10-20,14.9,"A"
"729","USGS","07048600",2018-10-21,14.9,"A"
"730","USGS","07048600",2018-10-22,14.7,"A"
"731","USGS","07048600",2018-10-23,15.2,"A"
"732","USGS","07048600",2018-10-24,14.8,"A"
"733","USGS","07048600",2018-10-25,14.3,"A"
"734","USGS","07048600",2018-10-26,14,"A"
"735","USGS","07048600",2018-10-27,13.8,"A"
"736","USGS","07048600",2018-10-28,14.3,"A"
"737","USGS","07048600",2018-10-29,14.4,"A"
"738","USGS","07048600",2018-10-30,15.6,"A"
"739","USGS","07048600",2018-10-31,15.7,"A"
"740","USGS","07048600",2018-11-01,14.5,"A"
"741","USGS","07048600",2018-11-02,13.2,"A"
"742","USGS","07048600",2018-11-03,12.6,"A"
"743","USGS","07048600",2018-11-04,12.4,"A"
"744","USGS","07048600",2018-11-05,12,"A"
"745","USGS","07048600",2018-11-06,11.8,"A"
"746","USGS","07048600",2018-11-07,12.1,"A"
"747","USGS","07048600",2018-11-09,11.4,"A"
"748","USGS","07048600",2018-11-10,10.1,"A"
"749","USGS","07048600",2018-11-11,9.8,"A"
"750","USGS","07048600",2018-11-12,8.9,"A"
"751","USGS","07048600",2018-11-13,7.3,"A"
"752","USGS","07048600",2018-11-14,6,"A"
"753","USGS","07048600",2018-11-15,5.7,"A"
"754","USGS","07048600",2018-11-16,6.6,"A"
"755","USGS","07048600",2018-11-17,7.1,"A"
"756","USGS","07048600",2018-11-18,7,"A"
"757","USGS","07048600",2018-11-19,6.6,"A"
"758","USGS","07048600",2018-11-20,6.4,"A"
"759","USGS","07048600",2018-11-21,6.5,"A"
"760","USGS","07048600",2018-11-22,7,"A"
"761","USGS","07048600",2018-11-23,7.5,"A"
"762","USGS","07048600",2018-11-24,7.8,"A"
"763","USGS","07048600",2018-11-25,7.9,"A"
"764","USGS","07048600",2018-11-26,6.2,"A"
"765","USGS","07048600",2018-11-27,5.8,"A"
"766","USGS","07048600",2018-11-28,5.9,"A"
"767","USGS","07048600",2018-11-29,6.8,"A"
"768","USGS","07048600",2018-11-30,7.9,"A"
"769","USGS","07048600",2018-12-01,10,"A"
"770","USGS","07048600",2018-12-02,9,"A"
"771","USGS","07048600",2018-12-03,8.3,"A"
"772","USGS","07048600",2018-12-04,7,"A"
"773","USGS","07048600",2018-12-05,6.3,"A"
"774","USGS","07048600",2018-12-06,6,"A"
"775","USGS","07048600",2018-12-07,5.5,"A"
"776","USGS","07048600",2018-12-08,5,"A"
"777","USGS","07048600",2018-12-09,5,"A"
"778","USGS","07048600",2018-12-10,4.6,"A"
"779","USGS","07048600",2018-12-11,4.7,"A"
"780","USGS","07048600",2018-12-12,5.7,"A"
"781","USGS","07048600",2018-12-13,6.5,"A"
"782","USGS","07048600",2018-12-14,6.9,"A"
"783","USGS","07048600",2018-12-15,7.7,"A"
"784","USGS","07048600",2018-12-16,7.8,"A"
"785","USGS","07048600",2018-12-17,7.5,"A"
"786","USGS","07048600",2018-12-18,7.5,"A"
"787","USGS","07048600",2018-12-19,7.8,"A"
"788","USGS","07048600",2018-12-20,7.8,"A"
"789","USGS","07048600",2018-12-21,7.3,"A"
"790","USGS","07048600",2018-12-22,7,"A"
"791","USGS","07048600",2018-12-23,6.9,"A"
"792","USGS","07048600",2018-12-24,6.4,"A"
"793","USGS","07048600",2018-12-25,6.9,"A"
"794","USGS","07048600",2018-12-26,7.9,"A"
"795","USGS","07048600",2018-12-27,9.4,"A"
"796","USGS","07048600",2018-12-28,8.5,"A"
"797","USGS","07048600",2018-12-29,6.5,"A"
"798","USGS","07048600",2018-12-30,5.4,"A"
"799","USGS","07048600",2018-12-31,6.4,"A"
"800","USGS","07048600",2019-01-01,7.6,"A"
"801","USGS","07048600",2019-01-02,6.6,"A"
"802","USGS","07048600",2019-01-03,6.1,"A"
"803","USGS","07048600",2019-01-04,6.9,"A"
"804","USGS","07048600",2019-01-05,7.4,"A"
"805","USGS","07048600",2019-01-06,7.9,"A"
"806","USGS","07048600",2019-01-07,9.6,"A"
"807","USGS","07048600",2019-01-08,10.3,"A"
"808","USGS","07048600",2019-01-09,9,"A"
"809","USGS","07048600",2019-01-10,7.5,"A"
"810","USGS","07048600",2019-01-11,6.2,"A"
"811","USGS","07048600",2019-01-12,5.8,"A"
"812","USGS","07048600",2019-01-13,5.5,"A"
"813","USGS","07048600",2019-01-14,5.1,"A"
"814","USGS","07048600",2019-01-15,5.3,"A"
"815","USGS","07048600",2019-01-16,6.1,"A"
"816","USGS","07048600",2019-01-17,6.8,"A"
"817","USGS","07048600",2019-01-18,7.6,"A"
"818","USGS","07048600",2019-01-19,7.4,"A"
"819","USGS","07048600",2019-01-20,4.9,"A"
"820","USGS","07048600",2019-01-21,4.1,"A"
"821","USGS","07048600",2019-01-22,4.7,"A"
"822","USGS","07048600",2019-01-23,4.9,"A"
"823","USGS","07048600",2019-01-24,3.9,"A"
"824","USGS","07048600",2019-01-25,3.7,"A"
"825","USGS","07048600",2019-01-26,3.7,"A"
"826","USGS","07048600",2019-01-27,4.3,"A"
"827","USGS","07048600",2019-01-28,5,"A"
"828","USGS","07048600",2019-01-29,4.2,"A"
"829","USGS","07048600",2019-01-30,3.5,"A"
"830","USGS","07048600",2019-01-31,3.2,"A"
"831","USGS","07048600",2019-02-01,3.8,"A"
"832","USGS","07048600",2019-02-02,5.1,"A"
"833","USGS","07048600",2019-02-03,7.6,"A"
"834","USGS","07048600",2019-02-04,10,"A"
"835","USGS","07048600",2019-02-05,11.4,"A"
"836","USGS","07048600",2019-02-06,12.9,"A"
"837","USGS","07048600",2019-02-07,10.9,"A"
"838","USGS","07048600",2019-02-08,5.9,"A"
"839","USGS","07048600",2019-02-09,4.9,"A"
"840","USGS","07048600",2019-02-10,5.3,"A"
"841","USGS","07048600",2019-02-11,6.5,"A"
"842","USGS","07048600",2019-02-12,7.9,"A"
"843","USGS","07048600",2019-02-13,7.4,"A"
"844","USGS","07048600",2019-02-14,7.6,"A"
"845","USGS","07048600",2019-02-15,7.7,"A"
"846","USGS","07048600",2019-02-16,6.6,"A"
"847","USGS","07048600",2019-02-17,6.4,"A"
"848","USGS","07048600",2019-02-18,6,"A"
"849","USGS","07048600",2019-02-19,5.4,"A"
"850","USGS","07048600",2019-02-20,5.5,"A"
"851","USGS","07048600",2019-02-21,6.7,"A"
"852","USGS","07048600",2019-02-22,6.7,"A"
"853","USGS","07048600",2019-02-23,8.1,"A"
"854","USGS","07048600",2019-02-24,9,"A"
"855","USGS","07048600",2019-02-25,8.6,"P"
"856","USGS","07048600",2019-02-26,8.4,"P"
"857","USGS","07048600",2019-02-27,9,"P"
"858","USGS","07048600",2019-02-28,8.5,"P"
"859","USGS","07048600",2019-03-01,7.5,"P"
"860","USGS","07048600",2019-03-02,6.7,"P"
"861","USGS","07048600",2019-03-03,5.6,"P"
"862","USGS","07048600",2019-03-04,4.1,"P"
"863","USGS","07048600",2019-03-05,3.8,"P"
"864","USGS","07048600",2019-03-06,4.1,"P"
"865","USGS","07048600",2019-03-07,4.5,"P"
"866","USGS","07048600",2019-03-08,5.5,"P"
"867","USGS","07048600",2019-03-09,8.2,"P"
"868","USGS","07048600",2019-03-10,10.2,"P"
"869","USGS","07048600",2019-03-11,9.8,"P"
"870","USGS","07048600",2019-03-12,10.2,"P"
"871","USGS","07048600",2019-03-13,11,"P"
"872","USGS","07048600",2019-03-14,10.7,"P"
"873","USGS","07048600",2019-03-15,9.7,"P"
"874","USGS","07048600",2019-03-16,9.4,"P"
"875","USGS","07048600",2019-03-17,9.7,"P"
"876","USGS","07048600",2019-03-18,10.8,"P"
"877","USGS","07048600",2019-03-19,11.6,"P"
"878","USGS","07048600",2019-03-20,11.7,"P"
"879","USGS","07048600",2019-03-21,11.4,"P"
"880","USGS","07048600",2019-03-22,11.7,"P"
"881","USGS","07048600",2019-03-23,11.9,"P"
"882","USGS","07048600",2019-03-24,12.2,"P"
"883","USGS","07048600",2019-03-25,12.2,"P"
"884","USGS","07048600",2019-03-26,11.8,"P"
"885","USGS","07048600",2019-03-27,12.8,"P"
"886","USGS","07048600",2019-03-28,13.4,"P"
"887","USGS","07048600",2019-03-29,13.9,"P"
"888","USGS","07048600",2019-03-30,12.8,"P"
"889","USGS","07048600",2019-03-31,10.4,"P"
"890","USGS","07048600",2019-04-01,10.3,"P"
"891","USGS","07048600",2019-04-02,10.6,"P"
"892","USGS","07048600",2019-04-03,11.9,"P"
"893","USGS","07048600",2019-04-04,13.1,"P"
"894","USGS","07048600",2019-04-05,14.1,"P"
"895","USGS","07048600",2019-04-06,15.4,"P"
"896","USGS","07048600",2019-04-07,16.7,"P"
"897","USGS","07048600",2019-04-08,17.8,"P"
"898","USGS","07048600",2019-04-09,19,"P"
"899","USGS","07048600",2019-04-10,19.3,"P"
"900","USGS","07048600",2019-04-11,18.2,"P"
"901","USGS","07048600",2019-04-12,17.1,"P"
"902","USGS","07048600",2019-04-13,15.3,"P"
"903","USGS","07048600",2019-04-14,12.1,"P"
"904","USGS","07048600",2019-04-15,12.9,"P"
"905","USGS","07048600",2019-04-16,15.1,"P"
"906","USGS","07048600",2019-04-17,16.5,"P"
"907","USGS","07048600",2019-04-18,15.9,"P"
"908","USGS","07048600",2019-04-19,13.2,"P"
"909","USGS","07048600",2019-04-20,13.7,"P"
"910","USGS","07048600",2019-04-21,15.3,"P"
"911","USGS","07048600",2019-04-22,17.3,"P"
"912","USGS","07048600",2019-04-23,18.8,"P"
"913","USGS","07048600",2019-04-24,18.8,"P"
"914","USGS","07048600",2019-04-25,17.9,"P"
"915","USGS","07048600",2019-04-26,17.2,"P"
"916","USGS","07048600",2019-04-27,17.7,"P"
"917","USGS","07048600",2019-04-28,18.2,"P"
"918","USGS","07048600",2019-04-29,18.7,"P"
"919","USGS","07048600",2019-04-30,19.1,"P"
"920","USGS","07048600",2019-05-01,17.2,"P"
"921","USGS","07048600",2019-05-02,16.8,"P"
"922","USGS","07048600",2019-05-03,17.3,"P"
"923","USGS","07048600",2019-05-04,16.7,"P"
"924","USGS","07048600",2019-05-05,16.4,"P"
"925","USGS","07048600",2019-05-06,17.9,"P"
"926","USGS","07048600",2019-05-07,19.4,"P"
"927","USGS","07048600",2019-05-08,19.1,"P"
"928","USGS","07048600",2019-05-09,16.9,"P"
"929","USGS","07048600",2019-05-10,15.9,"P"
"930","USGS","07048600",2019-05-11,16.1,"P"
"931","USGS","07048600",2019-05-12,15.9,"P"
"932","USGS","07048600",2019-05-13,17.3,"P"
"933","USGS","07048600",2019-05-14,18.6,"P"
"934","USGS","07048600",2019-05-15,20.1,"P"
"935","USGS","07048600",2019-05-16,22,"P"
"936","USGS","07048600",2019-05-17,22.7,"P"
"937","USGS","07048600",2019-05-18,22.1,"P"
"938","USGS","07048600",2019-05-19,21.2,"P"
"939","USGS","07048600",2019-05-20,21.5,"P"
"940","USGS","07048600",2019-05-21,21.2,"P"
"941","USGS","07048600",2019-05-22,19.6,"P"
"942","USGS","07048600",2019-05-23,21.7,"P"
"943","USGS","07048600",2019-05-24,23.7,"P"
"944","USGS","07048600",2019-05-25,25.1,"P"
"945","USGS","07048600",2019-05-26,25.5,"P"
"946","USGS","07048600",2019-05-27,25.6,"P"
"947","USGS","07048600",2019-05-28,25.2,"P"
"948","USGS","07048600",2019-05-29,24.1,"P"
"949","USGS","07048600",2019-05-30,18.9,"P"
"950","USGS","07048600",2019-05-31,20.1,"P"
"951","USGS","07048600",2019-06-01,21.5,"P"
"952","USGS","07048600",2019-06-02,22.6,"P"
"953","USGS","07048600",2019-06-03,23.2,"P"
"954","USGS","07048600",2019-06-04,23.5,"P"
"955","USGS","07048600",2019-06-05,24.8,"P"
"956","USGS","07048600",2019-06-06,24.1,"P"
"957","USGS","07048600",2019-06-07,20.9,"P"
"958","USGS","07048600",2019-06-08,21.3,"P"
"959","USGS","07048600",2019-06-09,22,"P"
"960","USGS","07048600",2019-06-10,22,"P"
"961","USGS","07048600",2019-06-11,22.5,"P"
"962","USGS","07048600",2019-06-12,21.9,"P"
"963","USGS","07048600",2019-06-13,22.3,"P"
"964","USGS","07048600",2019-06-14,22.4,"P"
"965","USGS","07048600",2019-06-15,22.8,"P"
"966","USGS","07048600",2019-06-16,24.3,"P"
"967","USGS","07048600",2019-06-17,25.1,"P"
"968","USGS","07048600",2019-06-18,25.9,"P"
"969","USGS","07048600",2019-06-19,26.2,"P"
"970","USGS","07048600",2019-06-20,27.4,"P"
"971","USGS","07048600",2019-06-21,28.7,"P"
"972","USGS","07048600",2019-06-22,28,"P"
"973","USGS","07048600",2019-06-23,22.9,"P"
"974","USGS","07048600",2019-06-24,19.5,"P"
"975","USGS","07048600",2019-06-25,21.1,"P"
"976","USGS","07048600",2019-06-26,22.9,"P"
"977","USGS","07048600",2019-06-27,24.5,"P"
"978","USGS","07048600",2019-06-28,25.9,"P"
"979","USGS","07048600",2019-06-29,27,"P"
"980","USGS","07048600",2019-06-30,27.7,"P"
"981","USGS","07048600",2019-07-01,27.7,"P"
"982","USGS","07048600",2019-07-02,27.1,"P"
"983","USGS","07048600",2019-07-03,27.8,"P"
"984","USGS","07048600",2019-07-04,28.2,"P"
"985","USGS","07048600",2019-07-05,28.5,"P"
"986","USGS","07048600",2019-07-06,27.9,"P"
"987","USGS","07048600",2019-07-07,27.6,"P"
"988","USGS","07048600",2019-07-08,27.8,"P"
"989","USGS","07048600",2019-07-09,28.7,"P"
"990","USGS","07048600",2019-07-10,28.6,"P"
"991","USGS","07048600",2019-07-11,28.2,"P"
"992","USGS","07048600",2019-07-12,28.3,"P"
"993","USGS","07048600",2019-07-13,28.4,"P"
"994","USGS","07048600",2019-07-14,28.1,"P"
"995","USGS","07048600",2019-07-15,27,"P"
"996","USGS","07048600",2019-07-16,27.5,"P"
"997","USGS","07048600",2019-07-17,29.2,"P"
"998","USGS","07048600",2019-07-18,30,"P"
"999","USGS","07048600",2019-07-19,30.4,"P"
"1000","USGS","07048600",2019-07-20,30.6,"P"
"1001","USGS","07048600",2019-07-21,30.9,"P"
"1002","USGS","07048600",2019-07-22,29,"P"
"1003","USGS","07048600",2019-07-23,28,"P"
"1004","USGS","07048600",2019-07-24,27.8,"P"
"1005","USGS","07048600",2019-07-25,27.8,"P"
"1006","USGS","07048600",2019-07-26,27.8,"P"
"1007","USGS","07048600",2019-07-27,27.6,"P"
"1008","USGS","07048600",2019-07-28,28,"P"
"1009","USGS","07048600",2019-07-29,27.5,"P"
"1010","USGS","07048600",2019-07-30,28.4,"P"
"1011","USGS","07048600",2019-07-31,28.5,"P"
"1012","USGS","07048600",2019-08-01,28.2,"P"
"1013","USGS","07048600",2019-08-02,27,"P"
"1014","USGS","07048600",2019-08-03,26.4,"P"
"1015","USGS","07048600",2019-08-04,27.5,"P"
"1016","USGS","07048600",2019-08-05,28.5,"P"
"1017","USGS","07048600",2019-08-06,29.5,"P"
"1018","USGS","07048600",2019-08-07,28.9,"P"
"1019","USGS","07048600",2019-08-08,27.2,"P"
"1020","USGS","07048600",2019-08-09,27,"P"
"1021","USGS","07048600",2019-08-10,27.1,"P"
"1022","USGS","07048600",2019-08-11,27.2,"P"
"1023","USGS","07048600",2019-08-12,27.9,"P"
"1024","USGS","07048600",2019-08-13,28.3,"P"
"1025","USGS","07048600",2019-08-14,28.7,"P"
"1026","USGS","07048600",2019-08-15,28.9,"P"
"1027","USGS","07048600",2019-08-16,28.7,"P"
"1028","USGS","07048600",2019-08-17,29,"P"
"1029","USGS","07048600",2019-08-18,28.6,"P"
"1030","USGS","07048600",2019-08-19,29.4,"P"
"1031","USGS","07048600",2019-08-20,30.5,"P"
"1032","USGS","07048600",2019-08-21,29.9,"P"
"1033","USGS","07048600",2019-08-22,27.6,"P"
"1034","USGS","07048600",2019-08-23,26,"P"
"1035","USGS","07048600",2019-08-24,26.7,"P"
"1036","USGS","07048600",2019-08-25,26.9,"P"
"1037","USGS","07048600",2019-08-26,27.5,"P"
"1038","USGS","07048600",2019-08-27,26.8,"P"
"1039","USGS","07048600",2019-08-28,27.2,"P"
"1040","USGS","07048600",2019-08-29,27.5,"P"
"1041","USGS","07048600",2019-08-30,26.8,"P"
"1042","USGS","07048600",2019-08-31,26.5,"P"
"1043","USGS","07048600",2019-09-01,26.9,"P"
"1044","USGS","07048600",2019-09-02,28.1,"P"
"1045","USGS","07048600",2019-09-03,28.3,"P"
"1046","USGS","07048600",2019-09-04,28.7,"P"
"1047","USGS","07048600",2019-09-05,28.6,"P"
"1048","USGS","07048600",2019-09-06,28.6,"P"
"1049","USGS","07048600",2019-09-07,28.8,"P"
"1050","USGS","07048600",2019-09-08,29.1,"P"
"1051","USGS","07048600",2019-09-09,29,"P"
"1052","USGS","07048600",2019-09-10,28.5,"P"
"1053","USGS","07048600",2019-09-11,28.5,"P"
"1054","USGS","07048600",2019-09-12,28.5,"P"
"1055","USGS","07048600",2019-09-13,26.6,"P"
"1056","USGS","07048600",2019-09-14,25.9,"P"
"1057","USGS","07048600",2019-09-15,27,"P"
"1058","USGS","07048600",2019-09-16,27.8,"P"
"1059","USGS","07048600",2019-09-17,27.5,"P"
"1060","USGS","07048600",2019-09-18,27.7,"P"
"1061","USGS","07048600",2019-09-19,27.5,"P"
"1062","USGS","07048600",2019-09-20,25.7,"P"
"1063","USGS","07048600",2019-09-21,25.6,"P"
"1064","USGS","07048600",2019-09-22,25.4,"P"
"1065","USGS","07048600",2019-09-23,26.1,"P"
"1066","USGS","07048600",2019-09-24,23.4,"P"
"1067","USGS","07048600",2019-09-25,23.9,"P"
"1068","USGS","07048600",2019-09-26,23.5,"P"
"1069","USGS","07048600",2019-09-27,24,"P"
"1070","USGS","07048600",2019-09-28,24.5,"P"
"1071","USGS","07048600",2019-09-29,25.1,"P"
"1072","USGS","07048600",2019-09-30,25.5,"P"
"1073","USGS","07048600",2019-10-01,25.6,"P"
"1074","USGS","07048600",2019-10-02,25.8,"P"
"1075","USGS","07048600",2019-10-03,25.5,"P"
"1076","USGS","07048600",2019-10-04,24.2,"P"
"1077","USGS","07048600",2019-10-05,24.1,"P"
"1078","USGS","07048600",2019-10-06,22.2,"P"
