"","agency_cd","site_no","Date","UPSTREAM_Wtemp","UPSTREAM_Wtemp_cd","FLOATING_Wtemp","FLOATING_Wtemp_cd"
"1330","USGS","02292900",2017-12-24,20.6,"A",NA,NA
"1331","USGS","02292900",2017-12-25,21,"A",NA,NA
"1332","USGS","02292900",2017-12-26,21.4,"A",NA,NA
"1333","USGS","02292900",2017-12-27,21.8,"A",NA,NA
"1334","USGS","02292900",2017-12-28,21.9,"A",NA,NA
"1335","USGS","02292900",2017-12-29,21.7,"A",NA,NA
"1336","USGS","02292900",2017-12-30,21.4,"A",NA,NA
"1337","USGS","02292900",2017-12-31,21.3,"A",NA,NA
"1338","USGS","02292900",2018-01-01,21,"A",NA,NA
"1339","USGS","02292900",2018-01-02,20.1,"A",NA,NA
"1340","USGS","02292900",2018-01-03,19.4,"A",NA,NA
"1341","USGS","02292900",2018-01-04,18.4,"A",NA,NA
"1342","USGS","02292900",2018-01-05,17.9,"A",NA,NA
"1343","USGS","02292900",2018-01-06,17.4,"A",NA,NA
"1344","USGS","02292900",2018-01-07,17.2,"A",NA,NA
"1345","USGS","02292900",2018-01-08,17.3,"A",NA,NA
"1346","USGS","02292900",2018-01-09,18.3,"A",NA,NA
"1347","USGS","02292900",2018-01-10,19.3,"A",NA,NA
"1348","USGS","02292900",2018-01-11,20.5,"A",NA,NA
"1349","USGS","02292900",2018-01-12,20.5,"A",NA,NA
"1350","USGS","02292900",2018-01-13,19.1,"A",NA,NA
"1351","USGS","02292900",2018-01-14,18.3,"A",NA,NA
"1352","USGS","02292900",2018-01-15,18.1,"A",NA,NA
"1353","USGS","02292900",2018-01-16,18.2,"A",NA,NA
"1354","USGS","02292900",2018-01-17,17.8,"A",NA,NA
"1355","USGS","02292900",2018-01-18,17.3,"A",NA,NA
"1356","USGS","02292900",2018-01-19,17.2,"A",NA,NA
"1357","USGS","02292900",2018-01-20,17,"A",NA,NA
"1358","USGS","02292900",2018-01-21,17.2,"A",NA,NA
"1359","USGS","02292900",2018-01-22,18.1,"A",NA,NA
"1360","USGS","02292900",2018-01-23,19.1,"A",NA,NA
"1361","USGS","02292900",2018-01-24,18.8,"A",NA,NA
"1362","USGS","02292900",2018-01-25,18.5,"A",NA,NA
"1363","USGS","02292900",2018-01-26,18.4,"A",NA,NA
"1364","USGS","02292900",2018-01-27,18.2,"A",NA,NA
"1365","USGS","02292900",2018-01-28,18.7,"A",NA,NA
"1366","USGS","02292900",2018-01-29,19.1,"A",NA,NA
"1367","USGS","02292900",2018-01-30,18.7,"A",NA,NA
"1368","USGS","02292900",2018-01-31,18.5,"A",NA,NA
"1369","USGS","02292900",2018-02-01,19.1,"A",NA,NA
"1370","USGS","02292900",2018-02-02,19.5,"A",NA,NA
"1371","USGS","02292900",2018-02-03,19.1,"A",NA,NA
"1372","USGS","02292900",2018-02-04,19.5,"A",NA,NA
"1373","USGS","02292900",2018-02-05,20.1,"A",NA,NA
"1374","USGS","02292900",2018-02-06,20.5,"A",NA,NA
"1375","USGS","02292900",2018-02-07,21.2,"A",NA,NA
"1376","USGS","02292900",2018-02-08,22.4,"A",NA,NA
"1377","USGS","02292900",2018-02-09,22.6,"A",NA,NA
"1378","USGS","02292900",2018-02-10,21.9,"A",NA,NA
"1379","USGS","02292900",2018-02-11,22.1,"A",NA,NA
"1380","USGS","02292900",2018-02-12,22.9,"A",NA,NA
"1381","USGS","02292900",2018-02-13,23.6,"A",NA,NA
"1382","USGS","02292900",2018-02-14,24.1,"A",NA,NA
"1383","USGS","02292900",2018-02-15,24.6,"A",NA,NA
"1384","USGS","02292900",2018-02-16,24,"A",NA,NA
"1385","USGS","02292900",2018-02-17,23.9,"A",NA,NA
"1386","USGS","02292900",2018-02-18,24,"A",NA,NA
"1387","USGS","02292900",2018-02-19,23.9,"A",NA,NA
"1388","USGS","02292900",2018-02-20,23.9,"A",NA,NA
"1389","USGS","02292900",2018-02-21,24.1,"A",NA,NA
"1390","USGS","02292900",2018-02-22,24.3,"A",NA,NA
"1391","USGS","02292900",2018-02-23,24.3,"A",NA,NA
"1392","USGS","02292900",2018-02-24,24.2,"A",NA,NA
"1393","USGS","02292900",2018-02-25,24.6,"A",NA,NA
"1394","USGS","02292900",2018-02-26,24.7,"A",NA,NA
"1395","USGS","02292900",2018-02-27,24.9,"A",NA,NA
"1396","USGS","02292900",2018-02-28,26,"A",NA,NA
"1397","USGS","02292900",2018-03-01,26.2,"A",NA,NA
"1398","USGS","02292900",2018-03-02,25.2,"A",NA,NA
"1399","USGS","02292900",2018-03-03,24.8,"A",NA,NA
"1400","USGS","02292900",2018-03-04,24.3,"A",NA,NA
"1401","USGS","02292900",2018-03-05,24.1,"A",NA,NA
"1402","USGS","02292900",2018-03-06,24,"A",NA,NA
"1403","USGS","02292900",2018-03-07,23.3,"A",NA,NA
"1404","USGS","02292900",2018-03-08,22.9,"A",NA,NA
"1405","USGS","02292900",2018-03-09,22.6,"A",NA,NA
"1406","USGS","02292900",2018-03-10,22.4,"A",NA,NA
"1407","USGS","02292900",2018-03-11,22.6,"A",NA,NA
"1408","USGS","02292900",2018-03-12,22.4,"A",NA,NA
"1409","USGS","02292900",2018-03-13,21.9,"A",NA,NA
"1410","USGS","02292900",2018-03-14,21.6,"A",NA,NA
"1411","USGS","02292900",2018-03-15,21.6,"A",NA,NA
"1412","USGS","02292900",2018-03-16,21.7,"A",NA,NA
"1413","USGS","02292900",2018-03-17,22,"A",NA,NA
"1414","USGS","02292900",2018-03-18,22.4,"A",NA,NA
"1415","USGS","02292900",2018-03-19,22.9,"A",NA,NA
"1416","USGS","02292900",2018-03-20,22.6,"A",NA,NA
"1417","USGS","02292900",2018-03-21,22,"A",NA,NA
"1418","USGS","02292900",2018-03-22,21.7,"A",NA,NA
"1419","USGS","02292900",2018-03-23,21.9,"A",NA,NA
"1420","USGS","02292900",2018-03-24,22.7,"A",NA,NA
"1421","USGS","02292900",2018-03-25,23,"A",NA,NA
"1422","USGS","02292900",2018-03-26,23,"A",NA,NA
"1423","USGS","02292900",2018-03-27,23,"A",NA,NA
"1424","USGS","02292900",2018-03-28,23.2,"A",NA,NA
"1425","USGS","02292900",2018-03-29,23.9,"A",NA,NA
"1426","USGS","02292900",2018-03-30,24.5,"A",NA,NA
"1427","USGS","02292900",2018-03-31,24,"A",NA,NA
"1428","USGS","02292900",2018-04-01,24.5,"A",NA,NA
"1429","USGS","02292900",2018-04-02,25.5,"A",NA,NA
"1430","USGS","02292900",2018-04-03,25.9,"A",NA,NA
"1431","USGS","02292900",2018-04-04,26.1,"A",NA,NA
"1432","USGS","02292900",2018-04-05,25.6,"A",NA,NA
"1433","USGS","02292900",2018-04-06,26.9,"A",NA,NA
"1434","USGS","02292900",2018-04-07,26.6,"A",NA,NA
"1435","USGS","02292900",2018-04-08,26.2,"A",NA,NA
"1436","USGS","02292900",2018-04-09,26.6,"A",NA,NA
"1437","USGS","02292900",2018-04-10,26.6,"A",NA,NA
"1438","USGS","02292900",2018-04-11,26.4,"A",NA,NA
"1439","USGS","02292900",2018-04-12,26.8,"A",NA,NA
"1440","USGS","02292900",2018-04-13,26.7,"A",NA,NA
"1441","USGS","02292900",2018-04-14,26.6,"A",NA,NA
"1442","USGS","02292900",2018-04-15,26.6,"A",NA,NA
"1443","USGS","02292900",2018-04-16,25.6,"A",NA,NA
"1444","USGS","02292900",2018-04-17,25.8,"A",NA,NA
"1445","USGS","02292900",2018-04-19,26.2,"A",NA,NA
"1446","USGS","02292900",2018-04-20,26,"A",NA,NA
"1447","USGS","02292900",2018-04-21,26.6,"A",NA,NA
"1448","USGS","02292900",2018-04-22,26.5,"A",NA,NA
"1449","USGS","02292900",2018-04-23,26.7,"A",NA,NA
"1450","USGS","02292900",2018-04-24,26.6,"A",NA,NA
"1451","USGS","02292900",2018-04-25,26.6,"A",NA,NA
"1452","USGS","02292900",2018-04-26,26.6,"A",NA,NA
"1453","USGS","02292900",2018-04-27,26.7,"A",NA,NA
"1454","USGS","02292900",2018-04-28,26.9,"A",NA,NA
"1455","USGS","02292900",2018-04-29,27.4,"A",NA,NA
"1456","USGS","02292900",2018-04-30,27.5,"A",NA,NA
"1457","USGS","02292900",2018-05-01,27.1,"A",NA,NA
"1458","USGS","02292900",2018-05-02,26.9,"A",NA,NA
"1459","USGS","02292900",2018-05-03,27,"A",NA,NA
"1460","USGS","02292900",2018-05-04,27.2,"A",NA,NA
"1461","USGS","02292900",2018-05-05,26.9,"A",NA,NA
"1462","USGS","02292900",2018-05-06,27.4,"A",NA,NA
"1463","USGS","02292900",2018-05-07,27.4,"A",NA,NA
"1464","USGS","02292900",2018-05-08,28,"A",NA,NA
"1465","USGS","02292900",2018-05-09,28.4,"A",NA,NA
"1466","USGS","02292900",2018-05-10,28.1,"A",NA,NA
"1467","USGS","02292900",2018-05-11,27.7,"A",NA,NA
"1468","USGS","02292900",2018-05-12,27,"A",NA,NA
"1469","USGS","02292900",2018-05-13,26.6,"A",NA,NA
"1470","USGS","02292900",2018-05-14,26.5,"A",NA,NA
"1471","USGS","02292900",2018-05-15,26.6,"A",NA,NA
"1472","USGS","02292900",2018-05-16,26.8,"A",NA,NA
"1473","USGS","02292900",2018-05-17,26.8,"A",NA,NA
"1474","USGS","02292900",2018-05-18,27.1,"A",NA,NA
"1475","USGS","02292900",2018-05-19,27.1,"A",NA,NA
"1476","USGS","02292900",2018-05-20,26.5,"A",NA,NA
"1477","USGS","02292900",2018-05-21,26.5,"A",NA,NA
"1478","USGS","02292900",2018-05-22,26.5,"A",NA,NA
"1479","USGS","02292900",2018-05-23,26.9,"A",NA,NA
"1480","USGS","02292900",2018-05-24,27.2,"A",NA,NA
"1481","USGS","02292900",2018-05-25,27,"A",NA,NA
"1482","USGS","02292900",2018-05-26,26.4,"A",NA,NA
"1483","USGS","02292900",2018-05-27,26.3,"A",NA,NA
"1484","USGS","02292900",2018-05-28,26.6,"A",NA,NA
"1485","USGS","02292900",2018-05-29,26.7,"A",NA,NA
"1486","USGS","02292900",2018-05-30,26.9,"A",NA,NA
"1487","USGS","02292900",2018-05-31,27.1,"A",NA,NA
"1488","USGS","02292900",2018-06-01,27.3,"A",NA,NA
"1489","USGS","02292900",2018-06-02,27.5,"A",NA,NA
"1490","USGS","02292900",2018-06-03,28.1,"A",NA,NA
"1491","USGS","02292900",2018-06-04,28.9,"A",NA,NA
"1492","USGS","02292900",2018-06-05,29.6,"A",NA,NA
"1493","USGS","02292900",2018-06-06,30,"A",NA,NA
"1494","USGS","02292900",2018-06-07,30.1,"A",NA,NA
"1495","USGS","02292900",2018-06-08,29.7,"A",NA,NA
"1496","USGS","02292900",2018-06-09,29.3,"A",NA,NA
"1497","USGS","02292900",2018-06-10,29.3,"A",NA,NA
"1498","USGS","02292900",2018-06-11,29.1,"A",NA,NA
"1499","USGS","02292900",2018-06-13,29.3,"A",NA,NA
"1500","USGS","02292900",2018-06-14,29.6,"A",NA,NA
"1501","USGS","02292900",2018-06-15,29.7,"A",NA,NA
"1502","USGS","02292900",2018-06-16,30,"A",NA,NA
"1503","USGS","02292900",2018-06-17,30.3,"A",NA,NA
"1504","USGS","02292900",2018-06-18,30.8,"A",NA,NA
"1505","USGS","02292900",2018-06-19,31,"A",NA,NA
"1506","USGS","02292900",2018-06-20,31.5,"A",NA,NA
"1507","USGS","02292900",2018-06-21,31.6,"A",NA,NA
"1508","USGS","02292900",2018-06-22,31.6,"A",NA,NA
"1509","USGS","02292900",2018-06-23,31.4,"A",NA,NA
"1510","USGS","02292900",2018-06-24,31.2,"A",NA,NA
"1511","USGS","02292900",2018-06-25,31.1,"A",NA,NA
"1512","USGS","02292900",2018-06-26,31,"A",NA,NA
"1513","USGS","02292900",2018-06-27,31.1,"A",NA,NA
"1514","USGS","02292900",2018-06-28,31.1,"A",NA,NA
"1515","USGS","02292900",2018-06-29,30.4,"A",NA,NA
"1516","USGS","02292900",2018-06-30,30.1,"A",NA,NA
"1517","USGS","02292900",2018-07-01,30,"A",NA,NA
"1518","USGS","02292900",2018-07-02,30.3,"A",NA,NA
"1519","USGS","02292900",2018-07-03,30.3,"A",NA,NA
"1520","USGS","02292900",2018-07-04,30.2,"A",NA,NA
"1521","USGS","02292900",2018-07-05,30.1,"A",NA,NA
"1522","USGS","02292900",2018-07-06,29.4,"A",NA,NA
"1523","USGS","02292900",2018-07-07,29.1,"A",NA,NA
"1524","USGS","02292900",2018-07-08,29.1,"A",NA,NA
"1525","USGS","02292900",2018-07-09,29.4,"A",NA,NA
"1526","USGS","02292900",2018-07-10,30.1,"A",NA,NA
"1527","USGS","02292900",2018-07-11,31,"A",NA,NA
"1528","USGS","02292900",2018-07-12,30.4,"A",NA,NA
"1529","USGS","02292900",2018-07-13,29.9,"A",NA,NA
"1530","USGS","02292900",2018-07-14,30,"A",NA,NA
"1531","USGS","02292900",2018-07-15,30.5,"A",NA,NA
"1532","USGS","02292900",2018-07-16,31.1,"A",NA,NA
"1533","USGS","02292900",2018-07-17,31.6,"A",NA,NA
"1534","USGS","02292900",2018-07-18,31.7,"A",NA,NA
"1535","USGS","02292900",2018-07-19,32,"A",NA,NA
"1536","USGS","02292900",2018-07-20,32,"A",NA,NA
"1537","USGS","02292900",2018-07-21,31.6,"A",NA,NA
"1538","USGS","02292900",2018-07-22,31.6,"A",NA,NA
"1539","USGS","02292900",2018-07-23,31.4,"A",NA,NA
"1540","USGS","02292900",2018-07-24,31.2,"A",NA,NA
"1541","USGS","02292900",2018-07-25,31.3,"A",NA,NA
"1542","USGS","02292900",2018-07-26,31.5,"A",NA,NA
"1543","USGS","02292900",2018-07-27,31.4,"A",NA,NA
"1544","USGS","02292900",2018-07-28,31.1,"A",NA,NA
"1545","USGS","02292900",2018-07-29,30.4,"A",NA,NA
"1546","USGS","02292900",2018-07-30,29.9,"A",NA,NA
"1547","USGS","02292900",2018-07-31,29.5,"A",NA,NA
"1548","USGS","02292900",2018-08-01,29.1,"A",NA,NA
"1549","USGS","02292900",2018-08-02,29.3,"A",NA,NA
"1550","USGS","02292900",2018-08-03,29.6,"A",NA,NA
"1551","USGS","02292900",2018-08-04,29.9,"A",NA,NA
"1552","USGS","02292900",2018-08-05,30.3,"A",NA,NA
"1553","USGS","02292900",2018-08-06,30.5,"A",NA,NA
"1554","USGS","02292900",2018-08-07,30.8,"A",NA,NA
"1555","USGS","02292900",2018-08-08,30.4,"A",NA,NA
"1556","USGS","02292900",2018-08-09,30.4,"A",NA,NA
"1557","USGS","02292900",2018-08-10,30.5,"A",NA,NA
"1558","USGS","02292900",2018-08-11,30.5,"A",NA,NA
"1559","USGS","02292900",2018-08-12,30.3,"A",NA,NA
"1560","USGS","02292900",2018-08-13,30.4,"A",NA,NA
"1561","USGS","02292900",2018-08-14,30.2,"A",NA,NA
"1562","USGS","02292900",2018-08-15,30.3,"A",NA,NA
"1563","USGS","02292900",2018-08-16,30.4,"A",NA,NA
"1564","USGS","02292900",2018-08-17,30.4,"A",NA,NA
"1565","USGS","02292900",2018-08-18,30.4,"A",NA,NA
"1566","USGS","02292900",2018-08-19,30.1,"A",NA,NA
"1567","USGS","02292900",2018-08-20,29.8,"A",NA,NA
"1568","USGS","02292900",2018-08-21,29.9,"A",NA,NA
"1569","USGS","02292900",2018-08-22,30.1,"A",NA,NA
"1570","USGS","02292900",2018-08-23,29.7,"A",NA,NA
"1571","USGS","02292900",2018-08-24,30.1,"A",NA,NA
"1572","USGS","02292900",2018-08-25,30.1,"A",NA,NA
"1573","USGS","02292900",2018-08-26,30.1,"A",NA,NA
"1574","USGS","02292900",2018-08-27,30,"A",NA,NA
"1575","USGS","02292900",2018-08-28,29.7,"A",NA,NA
"1576","USGS","02292900",2018-08-29,29.3,"A",NA,NA
"1577","USGS","02292900",2018-08-30,29,"A",NA,NA
"1578","USGS","02292900",2018-08-31,29.1,"A",NA,NA
"1579","USGS","02292900",2018-09-01,29.4,"A",NA,NA
"1580","USGS","02292900",2018-09-02,29.4,"A",NA,NA
"1581","USGS","02292900",2018-09-03,28.9,"A",NA,NA
"1582","USGS","02292900",2018-09-04,28.7,"A",NA,NA
"1583","USGS","02292900",2018-09-05,29.1,"A",NA,NA
"1584","USGS","02292900",2018-09-06,29.2,"A",NA,NA
"1585","USGS","02292900",2018-09-07,29.3,"A",NA,NA
"1586","USGS","02292900",2018-09-08,29.6,"A",NA,NA
"1587","USGS","02292900",2018-09-09,29.4,"A",NA,NA
"1588","USGS","02292900",2018-09-10,29.7,"A",NA,NA
"1589","USGS","02292900",2018-09-11,30.1,"A",NA,NA
"1590","USGS","02292900",2018-09-12,30.2,"A",NA,NA
"1591","USGS","02292900",2018-09-13,30.3,"A",NA,NA
"1592","USGS","02292900",2018-09-14,29.7,"A",NA,NA
"1593","USGS","02292900",2018-09-15,30,"A",NA,NA
"1594","USGS","02292900",2018-09-16,30.2,"A",NA,NA
"1595","USGS","02292900",2018-09-17,30.2,"A",NA,NA
"1596","USGS","02292900",2018-09-18,30.4,"A",NA,NA
"1597","USGS","02292900",2018-09-19,31.2,"A",NA,NA
"1598","USGS","02292900",2018-09-20,31,"A",NA,NA
"1599","USGS","02292900",2018-09-21,30.2,"A",NA,NA
"1600","USGS","02292900",2018-09-22,30.1,"A",NA,NA
"1601","USGS","02292900",2018-09-23,30.4,"A",NA,NA
"1602","USGS","02292900",2018-09-24,30.5,"A",NA,NA
"1603","USGS","02292900",2018-09-25,30.5,"A",NA,NA
"1604","USGS","02292900",2018-09-26,30.6,"A",NA,NA
"1605","USGS","02292900",2018-09-27,30.6,"A",NA,NA
"1606","USGS","02292900",2018-09-28,30.7,"A",NA,NA
"1607","USGS","02292900",2018-09-29,30.4,"A",NA,NA
"1608","USGS","02292900",2018-09-30,30.3,"A",NA,NA
"1609","USGS","02292900",2018-10-01,30.2,"A",NA,NA
"1610","USGS","02292900",2018-10-02,30,"A",NA,NA
"1611","USGS","02292900",2018-10-03,29.9,"A",NA,NA
"1612","USGS","02292900",2018-10-04,29.7,"A",NA,NA
"1613","USGS","02292900",2018-10-05,29.8,"A",NA,NA
"1614","USGS","02292900",2018-10-06,29.6,"A",NA,NA
"1615","USGS","02292900",2018-10-07,29.2,"A",NA,NA
"1616","USGS","02292900",2018-10-08,28.8,"A",NA,NA
"1617","USGS","02292900",2018-10-09,28.6,"A",NA,NA
"1618","USGS","02292900",2018-10-10,28.5,"A",NA,NA
"1619","USGS","02292900",2018-10-12,28.4,"A",NA,NA
"1620","USGS","02292900",2018-10-13,28.6,"A",NA,NA
"1621","USGS","02292900",2018-10-14,28.9,"A",NA,NA
"1622","USGS","02292900",2018-10-15,28.9,"A",NA,NA
"1623","USGS","02292900",2018-10-16,28.9,"A",NA,NA
"1624","USGS","02292900",2018-10-17,29,"A",NA,NA
"1625","USGS","02292900",2018-10-18,29.1,"A",NA,NA
"1626","USGS","02292900",2018-10-19,29.2,"A",NA,NA
"1627","USGS","02292900",2018-10-20,29.2,"A",NA,NA
"1628","USGS","02292900",2018-10-21,29.1,"A",NA,NA
"1629","USGS","02292900",2018-10-22,28.5,"A",NA,NA
"1630","USGS","02292900",2018-10-23,28.6,"A",NA,NA
"1631","USGS","02292900",2018-10-24,28.7,"A",NA,NA
"1632","USGS","02292900",2018-10-25,28.4,"A",NA,NA
"1633","USGS","02292900",2018-10-26,28.1,"A",NA,NA
"1634","USGS","02292900",2018-10-27,27.9,"A",NA,NA
"1635","USGS","02292900",2018-10-28,27.3,"A",NA,NA
"1636","USGS","02292900",2018-10-29,27.1,"A",NA,NA
"1637","USGS","02292900",2018-10-30,26.8,"A",NA,NA
"1638","USGS","02292900",2018-10-31,26.6,"A",NA,NA
"1639","USGS","02292900",2018-11-01,26.6,"A",NA,NA
"1640","USGS","02292900",2018-11-02,26.4,"A",NA,NA
"1641","USGS","02292900",2018-11-03,26,"A",NA,NA
"1642","USGS","02292900",2018-11-04,25.9,"A",NA,NA
"1643","USGS","02292900",2018-11-05,26.3,"A",NA,NA
"1644","USGS","02292900",2018-11-06,26.8,"A",NA,NA
"1645","USGS","02292900",2018-11-07,27.1,"A",NA,NA
"1646","USGS","02292900",2018-11-08,27.4,"A",NA,NA
"1647","USGS","02292900",2018-11-09,27.5,"A",NA,NA
"1648","USGS","02292900",2018-11-10,27.4,"A",NA,NA
"1649","USGS","02292900",2018-11-11,26.9,"A",NA,NA
"1650","USGS","02292900",2018-11-12,26.7,"A",NA,NA
"1651","USGS","02292900",2018-11-13,26.9,"A",NA,NA
"1652","USGS","02292900",2018-11-14,26.8,"A",NA,NA
"1653","USGS","02292900",2018-11-15,26.4,"A",NA,NA
"1654","USGS","02292900",2018-11-16,25.6,"A",NA,NA
"1655","USGS","02292900",2018-11-17,25,"A",NA,NA
"1656","USGS","02292900",2018-11-18,24.8,"A",NA,NA
"1657","USGS","02292900",2018-11-19,25.1,"A",NA,NA
"1658","USGS","02292900",2018-11-20,25.1,"A",NA,NA
"1659","USGS","02292900",2018-11-21,24.8,"A",NA,NA
"1660","USGS","02292900",2018-11-22,24.6,"A",NA,NA
"1661","USGS","02292900",2018-11-23,24.4,"A",NA,NA
"1662","USGS","02292900",2018-11-24,24.5,"A",NA,NA
"1663","USGS","02292900",2018-11-25,24.5,"A",NA,NA
"1664","USGS","02292900",2018-11-26,24.8,"A",NA,NA
"1665","USGS","02292900",2018-11-27,24.2,"A",NA,NA
"1666","USGS","02292900",2018-11-28,23.2,"A",NA,NA
"1667","USGS","02292900",2018-11-29,22.4,"A",NA,NA
"1668","USGS","02292900",2018-11-30,22.2,"A",NA,NA
"1669","USGS","02292900",2018-12-01,22.5,"A",NA,NA
"1670","USGS","02292900",2018-12-02,23.2,"A",NA,NA
"1671","USGS","02292900",2018-12-03,23.6,"A",NA,NA
"1672","USGS","02292900",2018-12-04,23.4,"A",NA,NA
"1673","USGS","02292900",2018-12-05,22.7,"A",NA,NA
"1674","USGS","02292900",2018-12-06,22.1,"A",NA,NA
"1675","USGS","02292900",2018-12-07,21.9,"A",NA,NA
"1676","USGS","02292900",2018-12-08,21.9,"A",NA,NA
"1677","USGS","02292900",2018-12-09,21.8,"A",NA,NA
"1678","USGS","02292900",2018-12-10,21.6,"A",NA,NA
"1679","USGS","02292900",2018-12-11,21,"A",NA,NA
"1680","USGS","02292900",2018-12-12,20.6,"A",NA,NA
"1681","USGS","02292900",2018-12-13,20.6,"A",NA,NA
"1682","USGS","02292900",2018-12-14,21,"A",NA,NA
"1683","USGS","02292900",2018-12-15,21.3,"A",NA,NA
"1684","USGS","02292900",2018-12-16,21.1,"A",NA,NA
"1685","USGS","02292900",2018-12-17,20.8,"A",NA,NA
"1686","USGS","02292900",2018-12-19,20.4,"A",NA,NA
"1687","USGS","02292900",2018-12-20,20.4,"A",NA,NA
"1688","USGS","02292900",2018-12-21,20,"A",NA,NA
"1689","USGS","02292900",2018-12-22,19.6,"A",NA,NA
"1690","USGS","02292900",2018-12-23,19.6,"A",NA,NA
"1691","USGS","02292900",2018-12-24,19.6,"A",NA,NA
"1692","USGS","02292900",2018-12-25,19.5,"A",NA,NA
"1693","USGS","02292900",2018-12-26,19.4,"A",NA,NA
"1694","USGS","02292900",2018-12-27,19.7,"A",NA,NA
"1695","USGS","02292900",2018-12-28,20.6,"A",NA,NA
"1696","USGS","02292900",2018-12-29,21.3,"A",NA,NA
"1697","USGS","02292900",2018-12-30,22.1,"A",NA,NA
"1698","USGS","02292900",2018-12-31,21.9,"A",NA,NA
"1699","USGS","02292900",2019-01-01,22,"A",NA,NA
"1700","USGS","02292900",2019-01-02,22.7,"A",NA,NA
"1701","USGS","02292900",2019-01-03,23,"A",NA,NA
"1702","USGS","02292900",2019-01-04,23.1,"A",NA,NA
"1703","USGS","02292900",2019-01-05,22.5,"A",NA,NA
"1704","USGS","02292900",2019-01-06,21.8,"A",NA,NA
"1705","USGS","02292900",2019-01-07,21.7,"A",NA,NA
"1706","USGS","02292900",2019-01-08,21.8,"A",NA,NA
"1707","USGS","02292900",2019-01-09,21.7,"A",NA,NA
"1708","USGS","02292900",2019-01-10,20.9,"A",NA,NA
"1709","USGS","02292900",2019-01-11,20.6,"A",NA,NA
"1710","USGS","02292900",2019-01-12,20.7,"A",NA,NA
"1711","USGS","02292900",2019-01-13,20.9,"A",NA,NA
"1712","USGS","02292900",2019-01-14,20.8,"A",NA,NA
"1713","USGS","02292900",2019-01-15,20.4,"A",NA,NA
"1714","USGS","02292900",2019-01-16,20.1,"A",NA,NA
"1715","USGS","02292900",2019-01-17,20,"A",NA,NA
"1716","USGS","02292900",2019-01-18,19.9,"A",NA,NA
"1717","USGS","02292900",2019-01-19,20.1,"A",NA,NA
"1718","USGS","02292900",2019-01-20,19.9,"A",NA,NA
"1719","USGS","02292900",2019-01-21,19.5,"A",NA,NA
"1720","USGS","02292900",2019-01-22,19.1,"A",NA,NA
"1721","USGS","02292900",2019-01-23,19.3,"A",NA,NA
"1722","USGS","02292900",2019-01-24,19.7,"A",NA,NA
"1723","USGS","02292900",2019-01-25,19.6,"A",NA,NA
"1724","USGS","02292900",2019-01-26,19.1,"A",NA,NA
"1725","USGS","02292900",2019-01-27,18.4,"A",NA,NA
"1726","USGS","02292900",2019-01-28,17.4,"A",NA,NA
"1727","USGS","02292900",2019-01-29,16.8,"A",NA,NA
"1728","USGS","02292900",2019-01-30,16.8,"A",NA,NA
"1729","USGS","02292900",2019-01-31,16.8,"A",NA,NA
"1730","USGS","02292900",2019-02-01,17.5,"A",NA,NA
"1731","USGS","02292900",2019-02-02,18.1,"A",NA,NA
"1732","USGS","02292900",2019-02-03,18.8,"A",NA,NA
"1733","USGS","02292900",2019-02-04,19.4,"A",NA,NA
"1734","USGS","02292900",2019-02-06,21.4,"A",NA,NA
"1735","USGS","02292900",2019-02-07,21.9,"A",NA,NA
"1736","USGS","02292900",2019-02-08,22.1,"A",NA,NA
"1737","USGS","02292900",2019-02-09,21.5,"A",NA,NA
"1738","USGS","02292900",2019-02-10,21.2,"A",NA,NA
"1739","USGS","02292900",2019-02-11,21.5,"A",NA,NA
"1740","USGS","02292900",2019-02-12,22.2,"A",NA,NA
"1741","USGS","02292900",2019-02-13,21.6,"A",NA,NA
"1742","USGS","02292900",2019-02-14,21.2,"A",NA,NA
"1743","USGS","02292900",2019-02-15,21.8,"A",NA,NA
"1744","USGS","02292900",2019-02-16,21.9,"A",NA,NA
"1745","USGS","02292900",2019-02-17,22.3,"A",NA,NA
"1746","USGS","02292900",2019-02-18,23.1,"A",NA,NA
"1747","USGS","02292900",2019-02-19,23.6,"A",NA,NA
"1748","USGS","02292900",2019-02-20,23.9,"A",NA,NA
"1749","USGS","02292900",2019-02-21,24.4,"A",NA,NA
"1750","USGS","02292900",2019-02-22,24.8,"A",NA,NA
"1751","USGS","02292900",2019-02-23,25.1,"A",NA,NA
"1752","USGS","02292900",2019-02-24,25.1,"A",NA,NA
"1753","USGS","02292900",2019-02-25,24.7,"A",NA,NA
"1754","USGS","02292900",2019-02-26,24.2,"A",NA,NA
"1755","USGS","02292900",2019-02-27,24.2,"A",NA,NA
"1756","USGS","02292900",2019-02-28,24.1,"A",NA,NA
"1757","USGS","02292900",2019-03-01,24.8,"A",NA,NA
"1758","USGS","02292900",2019-03-02,25.2,"A",NA,NA
"1759","USGS","02292900",2019-03-03,25.5,"A",NA,NA
"1760","USGS","02292900",2019-03-04,25.3,"A",NA,NA
"1761","USGS","02292900",2019-03-05,25,"A",NA,NA
"1762","USGS","02292900",2019-03-06,24.3,"A",NA,NA
"1763","USGS","02292900",2019-03-07,23.8,"A",NA,NA
"1764","USGS","02292900",2019-03-08,23.9,"A",NA,NA
"1765","USGS","02292900",2019-03-09,24,"A",NA,NA
"1766","USGS","02292900",2019-03-10,24.3,"A",NA,NA
