"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"540","USGS","02382500",2006-09-28,22.2,"A"
"541","USGS","02382500",2006-09-29,21.8,"A"
"542","USGS","02382500",2006-09-30,21.5,"A"
"543","USGS","02382500",2006-10-01,21.3,"A"
"544","USGS","02382500",2006-10-02,21.8,"A"
"545","USGS","02382500",2006-10-03,22.2,"A"
"546","USGS","02382500",2006-10-04,22.5,"A"
"547","USGS","02382500",2006-10-05,22.6,"A"
"548","USGS","02382500",2006-10-06,22.4,"A"
"549","USGS","02382500",2006-10-07,21.5,"A"
"550","USGS","02382500",2006-10-08,21.1,"A"
"551","USGS","02382500",2006-10-09,21,"A"
"552","USGS","02382500",2006-10-10,21.7,"A"
"553","USGS","02382500",2006-10-11,21.9,"A"
"554","USGS","02382500",2006-10-12,21.5,"A"
"555","USGS","02382500",2006-10-13,20.9,"A"
"556","USGS","02382500",2006-10-14,19.7,"A"
"557","USGS","02382500",2006-10-15,18.2,"A"
"558","USGS","02382500",2006-10-16,18.1,"A"
"559","USGS","02382500",2006-10-17,19.3,"A"
"560","USGS","02382500",2006-10-18,19.4,"A"
"561","USGS","02382500",2006-10-19,19.8,"A"
"562","USGS","02382500",2006-10-20,19.7,"A"
"563","USGS","02382500",2006-10-21,19.1,"A"
"564","USGS","02382500",2006-10-22,18.5,"A"
"565","USGS","02382500",2006-10-23,17.2,"A"
"566","USGS","02382500",2006-10-24,15.9,"A"
"567","USGS","02382500",2006-10-25,15.9,"A"
"568","USGS","02382500",2006-10-26,17,"A"
"569","USGS","02382500",2006-10-27,17.2,"A"
"570","USGS","02382500",2006-10-28,16.3,"A"
"571","USGS","02382500",2006-10-29,15.1,"A"
"572","USGS","02382500",2006-10-30,14.7,"A"
"573","USGS","02382500",2006-10-31,16.6,"A"
"574","USGS","02382500",2006-11-01,17,"A"
"575","USGS","02382500",2006-11-02,16.8,"A"
"576","USGS","02382500",2006-11-03,15.7,"A"
"577","USGS","02382500",2006-11-04,15,"A"
"578","USGS","02382500",2006-11-05,13.9,"A"
"579","USGS","02382500",2006-11-06,14.3,"A"
"580","USGS","02382500",2006-11-07,15.2,"A"
"581","USGS","02382500",2006-11-08,15.1,"A"
"582","USGS","02382500",2006-11-09,15.3,"A"
"583","USGS","02382500",2006-11-10,15.8,"A"
"584","USGS","02382500",2006-11-11,15.6,"A"
"585","USGS","02382500",2006-11-12,13.3,"A"
"586","USGS","02382500",2006-11-13,13.9,"A"
"587","USGS","02382500",2006-11-14,14.7,"A"
"588","USGS","02382500",2006-11-15,14.8,"A"
"589","USGS","02382500",2006-11-16,14.3,"A"
"590","USGS","02382500",2006-11-17,13.6,"A"
"591","USGS","02382500",2006-11-18,13.4,"A"
"592","USGS","02382500",2006-11-19,12.6,"A"
"593","USGS","02382500",2006-11-20,11.9,"A"
"594","USGS","02382500",2006-11-21,11.7,"A"
"595","USGS","02382500",2006-11-22,12,"A"
"596","USGS","02382500",2006-11-23,12.2,"A"
"597","USGS","02382500",2006-11-24,12.3,"A"
"598","USGS","02382500",2006-11-25,12.2,"A"
"599","USGS","02382500",2006-11-26,11.5,"A"
"600","USGS","02382500",2006-11-27,11.6,"A"
"601","USGS","02382500",2006-11-28,13.1,"A"
"602","USGS","02382500",2006-11-29,14,"A"
"603","USGS","02382500",2006-11-30,14.7,"A"
"604","USGS","02382500",2006-12-01,14.7,"A"
"605","USGS","02382500",2006-12-02,13.5,"A"
"606","USGS","02382500",2006-12-03,12.6,"A"
"607","USGS","02382500",2006-12-04,10.8,"A"
"608","USGS","02382500",2006-12-05,11,"A"
"609","USGS","02382500",2006-12-06,11.5,"A"
"610","USGS","02382500",2006-12-07,10.9,"A"
"611","USGS","02382500",2006-12-08,9.8,"A"
"612","USGS","02382500",2006-12-09,9.2,"A"
"613","USGS","02382500",2006-12-10,8.5,"A"
"614","USGS","02382500",2006-12-11,9,"A"
"615","USGS","02382500",2006-12-12,10.4,"A"
"616","USGS","02382500",2006-12-13,10.6,"A"
"617","USGS","02382500",2006-12-14,10.6,"A"
"618","USGS","02382500",2006-12-15,10.8,"A"
"619","USGS","02382500",2006-12-16,10.8,"A"
"620","USGS","02382500",2006-12-17,10.6,"A"
"621","USGS","02382500",2006-12-18,10.6,"A"
"622","USGS","02382500",2006-12-19,11.3,"A"
"623","USGS","02382500",2006-12-20,11.5,"A"
"624","USGS","02382500",2006-12-21,11.6,"A"
"625","USGS","02382500",2006-12-22,11.9,"A"
"626","USGS","02382500",2006-12-23,11.9,"A"
"627","USGS","02382500",2006-12-24,11.7,"A"
"628","USGS","02382500",2006-12-25,11.7,"A"
"629","USGS","02382500",2006-12-26,11.1,"A"
"630","USGS","02382500",2006-12-27,10.5,"A"
"631","USGS","02382500",2006-12-28,10.7,"A"
"632","USGS","02382500",2006-12-29,10.7,"A"
"633","USGS","02382500",2006-12-30,10.7,"A"
"634","USGS","02382500",2006-12-31,11.1,"A"
"635","USGS","02382500",2007-01-01,11.1,"A"
"636","USGS","02382500",2007-01-02,10.6,"A"
"637","USGS","02382500",2017-08-23,24.8,"P"
"638","USGS","02382500",2017-08-24,24.6,"P"
"639","USGS","02382500",2017-08-25,24.7,"P"
"640","USGS","02382500",2017-08-26,25.1,"P"
"641","USGS","02382500",2017-08-27,25.1,"P"
"642","USGS","02382500",2017-08-28,25,"P"
"643","USGS","02382500",2017-08-29,24.6,"P"
"644","USGS","02382500",2017-08-30,24.7,"P"
"645","USGS","02382500",2017-08-31,24.4,"P"
"646","USGS","02382500",2017-09-01,24.3,"P"
"647","USGS","02382500",2017-09-02,23.9,"P"
"648","USGS","02382500",2017-09-03,23.7,"P"
"649","USGS","02382500",2017-09-04,23.9,"P"
"650","USGS","02382500",2017-09-05,24,"P"
"651","USGS","02382500",2017-09-06,23.8,"P"
"652","USGS","02382500",2017-09-07,23.5,"P"
"653","USGS","02382500",2017-09-08,23.4,"P"
"654","USGS","02382500",2017-09-09,23.6,"P"
"655","USGS","02382500",2017-09-10,23.7,"P"
"656","USGS","02382500",2017-09-11,22.9,"P"
"657","USGS","02382500",2017-09-12,21.3,"P"
"658","USGS","02382500",2017-09-13,21,"P"
"659","USGS","02382500",2017-09-14,21.7,"P"
"660","USGS","02382500",2017-09-15,22.4,"P"
"661","USGS","02382500",2017-09-16,22.9,"P"
"662","USGS","02382500",2017-09-17,23.2,"P"
"663","USGS","02382500",2017-09-18,23.4,"P"
"664","USGS","02382500",2017-09-19,23.3,"P"
"665","USGS","02382500",2017-09-20,23.3,"P"
"666","USGS","02382500",2017-09-21,23.4,"P"
"667","USGS","02382500",2017-09-22,23.4,"P"
"668","USGS","02382500",2017-09-23,23.6,"P"
"669","USGS","02382500",2017-09-24,23.9,"P"
"670","USGS","02382500",2017-09-25,24.1,"P"
"671","USGS","02382500",2017-09-26,23.6,"P"
"672","USGS","02382500",2017-09-27,23.6,"P"
"673","USGS","02382500",2017-09-28,23.6,"P"
"674","USGS","02382500",2017-09-29,23.5,"P"
"675","USGS","02382500",2017-09-30,23.4,"P"
"676","USGS","02382500",2017-10-01,23.5,"P"
"677","USGS","02382500",2017-10-02,22.7,"P"
"678","USGS","02382500",2017-10-03,22.3,"P"
"679","USGS","02382500",2017-10-04,22.6,"P"
"680","USGS","02382500",2017-10-05,22.7,"P"
"681","USGS","02382500",2017-10-06,22.8,"P"
"682","USGS","02382500",2017-10-07,23.3,"P"
"683","USGS","02382500",2017-10-08,23.3,"P"
"684","USGS","02382500",2017-10-09,23.1,"P"
"685","USGS","02382500",2017-10-10,23.4,"P"
"686","USGS","02382500",2017-10-11,23.4,"P"
"687","USGS","02382500",2017-10-12,23.3,"P"
"688","USGS","02382500",2017-10-13,23.3,"P"
"689","USGS","02382500",2017-10-14,23.1,"P"
"690","USGS","02382500",2017-10-15,22.9,"P"
"691","USGS","02382500",2017-10-16,22.4,"P"
"692","USGS","02382500",2017-10-17,21.8,"P"
"693","USGS","02382500",2017-10-18,21.5,"P"
"694","USGS","02382500",2017-10-19,20.6,"P"
"695","USGS","02382500",2017-10-20,20.1,"P"
"696","USGS","02382500",2017-10-21,20.6,"P"
"697","USGS","02382500",2017-10-22,20.5,"P"
"698","USGS","02382500",2017-10-23,20.9,"P"
"699","USGS","02382500",2017-10-24,20.8,"P"
"700","USGS","02382500",2017-10-25,19.9,"P"
"701","USGS","02382500",2017-10-26,18.6,"P"
"702","USGS","02382500",2017-10-27,18.2,"P"
"703","USGS","02382500",2017-10-28,17.6,"P"
"704","USGS","02382500",2017-10-29,14,"P [4]"
"705","USGS","02382500",2017-10-30,17.5,"P"
"706","USGS","02382500",2017-10-31,18.6,"P"
"707","USGS","02382500",2017-11-01,18.7,"P"
"708","USGS","02382500",2017-11-02,18.5,"P"
"709","USGS","02382500",2017-11-03,18.2,"P"
"710","USGS","02382500",2017-11-04,18.4,"P"
"711","USGS","02382500",2017-11-05,18.9,"P"
"712","USGS","02382500",2017-11-06,18.9,"P"
"713","USGS","02382500",2017-11-07,19.2,"P"
"714","USGS","02382500",2017-11-08,19,"P"
"715","USGS","02382500",2017-11-09,18.5,"P [4]"
"716","USGS","02382500",2017-11-10,17.8,"P [4]"
"717","USGS","02382500",2017-11-11,17.7,"P [4]"
"718","USGS","02382500",2017-11-12,17.2,"P"
"719","USGS","02382500",2017-11-13,15.9,"P"
"720","USGS","02382500",2017-11-14,16.5,"P"
"721","USGS","02382500",2017-11-15,16.5,"P"
"722","USGS","02382500",2017-11-16,16.5,"P"
"723","USGS","02382500",2017-11-17,16.5,"P"
"724","USGS","02382500",2017-11-18,15.8,"P"
"725","USGS","02382500",2017-11-19,14.8,"P"
"726","USGS","02382500",2017-11-20,14.5,"P"
"727","USGS","02382500",2017-11-21,15.9,"P"
"728","USGS","02382500",2017-11-22,15.8,"P"
"729","USGS","02382500",2017-11-23,15.5,"P"
"730","USGS","02382500",2017-11-24,15.1,"P"
"731","USGS","02382500",2017-11-25,14.5,"P"
"732","USGS","02382500",2017-11-26,13.7,"P"
"733","USGS","02382500",2017-11-27,13.5,"P"
"734","USGS","02382500",2017-11-28,15.1,"P"
"735","USGS","02382500",2017-11-29,14.9,"P"
"736","USGS","02382500",2017-11-30,14.6,"P"
"737","USGS","02382500",2017-12-01,14.2,"P"
"738","USGS","02382500",2017-12-02,13.9,"P"
"739","USGS","02382500",2017-12-03,13.9,"P"
"740","USGS","02382500",2017-12-04,13.7,"P"
"741","USGS","02382500",2017-12-05,13.5,"P"
"742","USGS","02382500",2017-12-06,12.8,"P"
"743","USGS","02382500",2017-12-07,12.6,"P"
"744","USGS","02382500",2017-12-08,13.2,"P"
"745","USGS","02382500",2017-12-09,12.8,"P"
"746","USGS","02382500",2017-12-10,12.4,"P"
"747","USGS","02382500",2017-12-11,12.1,"P"
"748","USGS","02382500",2017-12-12,11.7,"P"
"749","USGS","02382500",2017-12-13,11.2,"P"
"750","USGS","02382500",2017-12-14,10.4,"P"
"751","USGS","02382500",2017-12-15,9.6,"P"
"752","USGS","02382500",2017-12-16,9.8,"P [4]"
"753","USGS","02382500",2017-12-17,10.1,"P"
"754","USGS","02382500",2017-12-18,9.2,"P"
"755","USGS","02382500",2017-12-19,10.7,"P [4]"
"756","USGS","02382500",2017-12-20,12,"P [4]"
"757","USGS","02382500",2017-12-21,12.4,"P [4]"
"758","USGS","02382500",2017-12-22,12.4,"P [4]"
"759","USGS","02382500",2017-12-23,12.6,"P"
"760","USGS","02382500",2017-12-24,12.3,"P"
"761","USGS","02382500",2017-12-25,10.9,"P [4]"
"762","USGS","02382500",2017-12-26,11.5,"P [4]"
"763","USGS","02382500",2017-12-27,11.2,"P"
"764","USGS","02382500",2017-12-28,10.9,"P"
"765","USGS","02382500",2017-12-29,10.6,"P"
"766","USGS","02382500",2017-12-30,9.9,"P"
"767","USGS","02382500",2017-12-31,8.8,"P"
"768","USGS","02382500",2018-01-01,5.7,"P"
"769","USGS","02382500",2018-01-02,6.9,"P"
"770","USGS","02382500",2018-01-03,8.6,"P"
"771","USGS","02382500",2018-01-04,7.9,"P"
"772","USGS","02382500",2018-01-05,6.8,"P"
"773","USGS","02382500",2018-01-06,7.7,"P"
"774","USGS","02382500",2018-01-07,8.1,"P"
"775","USGS","02382500",2018-01-08,7.7,"P"
"776","USGS","02382500",2018-01-09,7.5,"P"
"777","USGS","02382500",2018-01-10,7.6,"P"
"778","USGS","02382500",2018-01-11,8.6,"P"
"779","USGS","02382500",2018-01-12,9.3,"P"
"780","USGS","02382500",2018-01-13,8.1,"P"
"781","USGS","02382500",2018-01-14,6.6,"P"
"782","USGS","02382500",2018-01-15,6.5,"P"
"783","USGS","02382500",2018-01-16,6.8,"P"
"784","USGS","02382500",2018-01-17,6.3,"P"
"785","USGS","02382500",2018-01-18,6.2,"P"
"786","USGS","02382500",2018-01-19,6.3,"P"
"787","USGS","02382500",2018-01-20,6.6,"P"
"788","USGS","02382500",2018-01-21,7.5,"P"
"789","USGS","02382500",2018-01-22,7.7,"P"
"790","USGS","02382500",2018-01-23,7.7,"P"
"791","USGS","02382500",2018-01-24,8,"P"
"792","USGS","02382500",2018-01-25,7.9,"P"
"793","USGS","02382500",2018-01-26,8,"P"
"794","USGS","02382500",2018-01-27,8.2,"P"
"795","USGS","02382500",2018-01-28,8.4,"P"
"796","USGS","02382500",2018-01-29,8.5,"P"
"797","USGS","02382500",2018-01-30,8.2,"P"
"798","USGS","02382500",2018-01-31,8,"P"
"799","USGS","02382500",2018-02-01,7.9,"P"
"800","USGS","02382500",2018-02-02,7.7,"P"
"801","USGS","02382500",2018-02-03,7.4,"P"
"802","USGS","02382500",2018-02-04,7.5,"P"
"803","USGS","02382500",2018-02-05,7.5,"P"
"804","USGS","02382500",2018-02-06,7.8,"P"
"805","USGS","02382500",2018-02-07,8.5,"P"
"806","USGS","02382500",2018-02-08,8.4,"P"
"807","USGS","02382500",2018-02-09,8.2,"P"
"808","USGS","02382500",2018-02-10,8.7,"P"
"809","USGS","02382500",2018-02-11,10.3,"P"
"810","USGS","02382500",2018-02-12,11.1,"P"
"811","USGS","02382500",2018-02-13,10.4,"P"
"812","USGS","02382500",2018-02-14,10.9,"P"
"813","USGS","02382500",2018-02-15,10.4,"P"
"814","USGS","02382500",2018-02-16,9.9,"P"
"815","USGS","02382500",2018-02-17,9.7,"P"
"816","USGS","02382500",2018-02-18,9.9,"P"
"817","USGS","02382500",2018-02-19,11,"P"
"818","USGS","02382500",2018-02-20,11.4,"P"
"819","USGS","02382500",2018-02-21,11.4,"P"
"820","USGS","02382500",2018-02-22,11,"P"
"821","USGS","02382500",2018-02-23,11.3,"P"
"822","USGS","02382500",2018-02-24,11.8,"P"
"823","USGS","02382500",2018-02-25,13,"P"
"824","USGS","02382500",2018-02-26,13,"P"
"825","USGS","02382500",2018-02-27,10.7,"P"
"826","USGS","02382500",2018-02-28,11.3,"P"
"827","USGS","02382500",2018-03-01,11.2,"P"
"828","USGS","02382500",2018-03-02,11.5,"P"
"829","USGS","02382500",2018-03-03,10.9,"P"
"830","USGS","02382500",2018-03-04,11.1,"P"
"831","USGS","02382500",2018-03-05,11.2,"P"
"832","USGS","02382500",2018-03-06,10.8,"P"
"833","USGS","02382500",2018-03-07,10.6,"P"
"834","USGS","02382500",2018-03-08,10.2,"P"
"835","USGS","02382500",2018-03-09,9.9,"P"
"836","USGS","02382500",2018-03-10,10.1,"P"
"837","USGS","02382500",2018-03-11,10.3,"P"
"838","USGS","02382500",2018-03-12,10.2,"P"
"839","USGS","02382500",2018-03-13,9.8,"P"
"840","USGS","02382500",2018-03-14,9.9,"P"
"841","USGS","02382500",2018-03-15,9.8,"P"
"842","USGS","02382500",2018-03-16,10.2,"P"
"843","USGS","02382500",2018-03-17,10.9,"P"
"844","USGS","02382500",2018-03-18,12.2,"P"
"845","USGS","02382500",2018-03-19,12.9,"P"
"846","USGS","02382500",2018-03-20,11.4,"P"
"847","USGS","02382500",2018-03-21,10.1,"P"
"848","USGS","02382500",2018-03-22,9.7,"P"
"849","USGS","02382500",2018-03-23,10.2,"P"
"850","USGS","02382500",2018-03-24,10.8,"P"
"851","USGS","02382500",2018-03-25,11.4,"P"
"852","USGS","02382500",2018-03-26,11.3,"P"
"853","USGS","02382500",2018-03-27,11,"P"
"854","USGS","02382500",2018-03-28,11.4,"P"
"855","USGS","02382500",2018-03-29,12.4,"P"
"856","USGS","02382500",2018-03-30,12.2,"P"
"857","USGS","02382500",2018-03-31,12.7,"P"
"858","USGS","02382500",2018-04-01,13.3,"P"
"859","USGS","02382500",2018-04-02,14.3,"P"
"860","USGS","02382500",2018-04-03,12.9,"P"
"861","USGS","02382500",2018-04-04,12.9,"P"
"862","USGS","02382500",2018-04-05,11.5,"P"
"863","USGS","02382500",2018-04-06,11.9,"P"
"864","USGS","02382500",2018-04-07,12.2,"P"
"865","USGS","02382500",2018-04-08,12.1,"P"
"866","USGS","02382500",2018-04-09,12.2,"P"
"867","USGS","02382500",2018-04-10,12.2,"P"
"868","USGS","02382500",2018-04-11,12.3,"P"
"869","USGS","02382500",2018-04-12,13,"P"
"870","USGS","02382500",2018-04-13,14.5,"P"
"871","USGS","02382500",2018-04-14,16.1,"P"
"872","USGS","02382500",2018-04-15,16.5,"P"
"873","USGS","02382500",2018-04-16,13.9,"P"
"874","USGS","02382500",2018-04-17,12.3,"P"
"875","USGS","02382500",2018-04-18,13.1,"P"
"876","USGS","02382500",2018-04-19,13.5,"P"
"877","USGS","02382500",2018-04-20,12.8,"P"
"878","USGS","02382500",2018-04-21,14.6,"P"
"879","USGS","02382500",2018-04-22,15.4,"P"
"880","USGS","02382500",2018-04-23,15.4,"P"
"881","USGS","02382500",2018-04-24,14.8,"P"
"882","USGS","02382500",2018-04-25,14.9,"P"
"883","USGS","02382500",2018-04-26,13.4,"P"
"884","USGS","02382500",2018-04-27,13.5,"P"
"885","USGS","02382500",2018-04-28,14.1,"P"
"886","USGS","02382500",2018-04-29,15.3,"P"
"887","USGS","02382500",2018-04-30,14.4,"P"
"888","USGS","02382500",2018-05-01,14.9,"P"
"889","USGS","02382500",2018-05-02,14.8,"P"
"890","USGS","02382500",2018-05-03,15.2,"P"
"891","USGS","02382500",2018-05-04,15.4,"P"
"892","USGS","02382500",2018-05-05,15.7,"P"
"893","USGS","02382500",2018-05-06,16.8,"P"
"894","USGS","02382500",2018-05-07,17.3,"P"
"895","USGS","02382500",2018-05-08,17.4,"P"
"896","USGS","02382500",2018-05-09,17.7,"P"
"897","USGS","02382500",2018-05-10,16.8,"P"
"898","USGS","02382500",2018-05-11,16.4,"P"
"899","USGS","02382500",2018-05-12,16.7,"P"
"900","USGS","02382500",2018-05-13,17.9,"P"
"901","USGS","02382500",2018-05-14,19.2,"P"
"902","USGS","02382500",2018-05-15,17.5,"P"
"903","USGS","02382500",2018-05-16,16.8,"P"
"904","USGS","02382500",2018-05-17,16.3,"P"
"905","USGS","02382500",2018-05-18,16.5,"P"
"906","USGS","02382500",2018-05-19,16.8,"P"
"907","USGS","02382500",2018-05-20,18.1,"P"
"908","USGS","02382500",2018-05-21,19.6,"P"
"909","USGS","02382500",2018-05-22,20.4,"P"
"910","USGS","02382500",2018-05-23,18.1,"P"
"911","USGS","02382500",2018-05-24,18.3,"P"
"912","USGS","02382500",2018-05-25,17.6,"P"
"913","USGS","02382500",2018-05-26,17.3,"P"
"914","USGS","02382500",2018-05-27,18.2,"P"
"915","USGS","02382500",2018-05-28,19.5,"P"
"916","USGS","02382500",2018-05-29,21.8,"P"
"917","USGS","02382500",2018-05-30,21.3,"P"
"918","USGS","02382500",2018-05-31,18,"P"
"919","USGS","02382500",2018-06-01,17.5,"P"
"920","USGS","02382500",2018-06-02,17.7,"P"
"921","USGS","02382500",2018-06-03,17.9,"P"
"922","USGS","02382500",2018-06-04,18.1,"P"
"923","USGS","02382500",2018-06-05,18.1,"P"
"924","USGS","02382500",2018-06-06,17.2,"P"
"925","USGS","02382500",2018-06-07,17.8,"P"
"926","USGS","02382500",2018-06-08,20.1,"P"
"927","USGS","02382500",2018-06-09,21,"P"
"928","USGS","02382500",2018-06-10,20.9,"P"
"929","USGS","02382500",2018-06-11,21.1,"P"
"930","USGS","02382500",2018-06-12,20.4,"P"
"931","USGS","02382500",2018-06-13,20.1,"P"
"932","USGS","02382500",2018-06-14,19.4,"P"
"933","USGS","02382500",2018-06-15,19.6,"P"
"934","USGS","02382500",2018-06-16,20.1,"P"
"935","USGS","02382500",2018-06-17,21.6,"P"
"936","USGS","02382500",2018-06-18,21.7,"P"
"937","USGS","02382500",2018-06-19,20.9,"P"
"938","USGS","02382500",2018-06-20,20.9,"P"
"939","USGS","02382500",2018-06-21,21.1,"P"
"940","USGS","02382500",2018-06-22,21.3,"P"
"941","USGS","02382500",2018-06-23,21.8,"P"
"942","USGS","02382500",2018-06-24,23.2,"P"
"943","USGS","02382500",2018-06-25,24,"P"
"944","USGS","02382500",2018-06-26,20.6,"P"
"945","USGS","02382500",2018-06-27,20.7,"P"
"946","USGS","02382500",2018-06-28,20.9,"P"
"947","USGS","02382500",2018-06-29,20.8,"P"
"948","USGS","02382500",2018-06-30,20.6,"P"
"949","USGS","02382500",2018-07-01,21,"P"
"950","USGS","02382500",2018-07-02,21.5,"P"
"951","USGS","02382500",2018-07-03,22.7,"P"
"952","USGS","02382500",2018-07-04,22.7,"P"
"953","USGS","02382500",2018-07-05,22.2,"P"
"954","USGS","02382500",2018-07-06,21.9,"P"
"955","USGS","02382500",2018-07-07,21.9,"P"
"956","USGS","02382500",2018-07-08,23.7,"P"
"957","USGS","02382500",2018-07-09,24.4,"P"
"958","USGS","02382500",2018-07-10,22.8,"P"
"959","USGS","02382500",2018-07-11,22.1,"P"
"960","USGS","02382500",2018-07-12,22.5,"P"
"961","USGS","02382500",2018-07-13,23.1,"P"
"962","USGS","02382500",2018-07-14,23.4,"P"
"963","USGS","02382500",2018-07-15,24.2,"P"
"964","USGS","02382500",2018-07-16,24.6,"P"
"965","USGS","02382500",2018-07-17,23.2,"P"
"966","USGS","02382500",2018-07-18,23.2,"P"
"967","USGS","02382500",2018-07-19,23.6,"P"
"968","USGS","02382500",2018-07-20,23.6,"P"
"969","USGS","02382500",2018-07-21,24.3,"P"
"970","USGS","02382500",2018-07-22,25.4,"P"
"971","USGS","02382500",2018-07-23,25.1,"P"
"972","USGS","02382500",2018-07-24,22.8,"P"
"973","USGS","02382500",2018-07-25,23,"P"
"974","USGS","02382500",2018-07-26,23.3,"P"
"975","USGS","02382500",2018-07-27,23.6,"P"
"976","USGS","02382500",2018-07-28,23.3,"P"
"977","USGS","02382500",2018-07-29,23.7,"P"
"978","USGS","02382500",2018-07-30,24.7,"P"
"979","USGS","02382500",2018-07-31,24.2,"P"
"980","USGS","02382500",2018-08-01,23.8,"P"
"981","USGS","02382500",2018-08-02,23.5,"P"
"982","USGS","02382500",2018-08-03,23.5,"P"
"983","USGS","02382500",2018-08-04,23.4,"P"
"984","USGS","02382500",2018-08-05,24,"P"
"985","USGS","02382500",2018-08-06,24.3,"P"
"986","USGS","02382500",2018-08-07,24.6,"P"
"987","USGS","02382500",2018-08-08,24.7,"P"
"988","USGS","02382500",2018-08-09,24.7,"P"
"989","USGS","02382500",2018-08-10,24.7,"P"
"990","USGS","02382500",2018-08-11,25,"P"
"991","USGS","02382500",2018-08-12,26.4,"P"
"992","USGS","02382500",2018-08-13,26.1,"P"
"993","USGS","02382500",2018-08-14,24.8,"P"
"994","USGS","02382500",2018-08-15,24.7,"P"
"995","USGS","02382500",2018-08-16,25,"P"
"996","USGS","02382500",2018-08-17,24.9,"P"
"997","USGS","02382500",2018-08-18,24.8,"P"
"998","USGS","02382500",2018-08-19,25.5,"P"
"999","USGS","02382500",2018-08-20,26.3,"P"
"1000","USGS","02382500",2018-08-21,24.9,"P"
"1001","USGS","02382500",2018-08-22,24.7,"P"
"1002","USGS","02382500",2018-08-23,24.6,"P"
"1003","USGS","02382500",2018-08-24,24.9,"P"
"1004","USGS","02382500",2018-08-25,24.8,"P"
"1005","USGS","02382500",2018-08-26,25,"P"
"1006","USGS","02382500",2018-08-27,25.5,"P"
"1007","USGS","02382500",2018-08-28,25.2,"P"
"1008","USGS","02382500",2018-08-29,25,"P"
"1009","USGS","02382500",2018-08-30,25.2,"P"
"1010","USGS","02382500",2018-08-31,25.3,"P"
"1011","USGS","02382500",2018-09-01,25.4,"P"
"1012","USGS","02382500",2018-09-02,26,"P"
"1013","USGS","02382500",2018-09-03,26.7,"P"
"1014","USGS","02382500",2018-09-04,26.6,"P"
"1015","USGS","02382500",2018-09-05,25.5,"P"
"1016","USGS","02382500",2018-09-06,25.5,"P"
"1017","USGS","02382500",2018-09-07,NA,"P Eqp"
"1018","USGS","02382500",2018-09-12,25.6,"P [4]"
"1019","USGS","02382500",2018-09-13,25.8,"P"
"1020","USGS","02382500",2018-09-14,25.7,"P"
"1021","USGS","02382500",2018-09-15,25.6,"P"
"1022","USGS","02382500",2018-09-16,25.6,"P"
"1023","USGS","02382500",2018-09-17,25.7,"P"
"1024","USGS","02382500",2018-09-18,25.6,"P"
"1025","USGS","02382500",2018-09-19,25.8,"P"
"1026","USGS","02382500",2018-09-20,26.1,"P"
"1027","USGS","02382500",2018-09-21,26.4,"P"
"1028","USGS","02382500",2018-09-22,26.6,"P"
"1029","USGS","02382500",2018-09-23,26.2,"P"
"1030","USGS","02382500",2018-09-24,25.9,"P"
"1031","USGS","02382500",2018-09-25,26,"P"
"1032","USGS","02382500",2018-09-26,25.9,"P"
"1033","USGS","02382500",2018-09-27,25.5,"P"
"1034","USGS","02382500",2018-09-28,25.5,"P"
"1035","USGS","02382500",2018-09-29,25.6,"P"
"1036","USGS","02382500",2018-09-30,26.3,"P"
"1037","USGS","02382500",2018-10-01,26.2,"P"
"1038","USGS","02382500",2018-10-02,25.6,"P"
"1039","USGS","02382500",2018-10-03,25.7,"P"
"1040","USGS","02382500",2018-10-04,25.6,"P"
"1041","USGS","02382500",2018-10-05,25.8,"P"
"1042","USGS","02382500",2018-10-06,25.9,"P"
"1043","USGS","02382500",2018-10-07,26.1,"P"
"1044","USGS","02382500",2018-10-08,26.2,"P"
"1045","USGS","02382500",2018-10-09,25.9,"P"
"1046","USGS","02382500",2018-10-10,25.7,"P"
"1047","USGS","02382500",2018-10-11,25.4,"P"
"1048","USGS","02382500",2018-10-12,24.4,"P"
"1049","USGS","02382500",2018-10-13,23.3,"P"
"1050","USGS","02382500",2018-10-14,22.6,"P"
"1051","USGS","02382500",2018-10-15,22.5,"P"
"1052","USGS","02382500",2018-10-16,23.8,"P"
"1053","USGS","02382500",2018-10-17,23.7,"P"
"1054","USGS","02382500",2018-10-18,23.4,"P"
"1055","USGS","02382500",2018-10-19,22.9,"P"
"1056","USGS","02382500",2018-10-20,22.6,"P"
"1057","USGS","02382500",2018-10-21,21.7,"P"
"1058","USGS","02382500",2018-10-22,21.1,"P"
"1059","USGS","02382500",2018-10-23,21.2,"P"
"1060","USGS","02382500",2018-10-24,20,"P"
"1061","USGS","02382500",2018-10-25,20.6,"P"
"1062","USGS","02382500",2018-10-26,19.8,"P"
"1063","USGS","02382500",2018-10-27,17.8,"P"
"1064","USGS","02382500",2018-10-28,17.9,"P"
"1065","USGS","02382500",2018-10-29,18.1,"P"
"1066","USGS","02382500",2018-10-30,19.6,"P"
"1067","USGS","02382500",2018-10-31,19.8,"P"
"1068","USGS","02382500",2018-11-01,20.1,"P"
"1069","USGS","02382500",2018-11-02,19.9,"P"
"1070","USGS","02382500",2018-11-03,18.8,"P"
"1071","USGS","02382500",2018-11-04,17.9,"P"
"1072","USGS","02382500",2018-11-05,17.9,"P"
"1073","USGS","02382500",2018-11-06,19.1,"P"
"1074","USGS","02382500",2018-11-07,18.9,"P"
