"","x","Index","y","Index2"
"132",131,132,17.227369581105,132
"133",132,133,17.1458657140248,133
"134",133,134,17.0884890661704,134
"135",134,135,17.0851687252959,135
"136",135,136,17.1658337791555,136
"137",136,137,17.3498581486594,137
"138",137,138,17.6143950873425,138
"139",138,139,17.9260426818961,139
"140",139,140,18.2552870623562,140
"141",140,141,18.5881665321396,141
"142",141,142,18.9146074380076,142
"143",142,143,19.2285201914993,143
"144",143,144,19.5397514632623,144
"145",144,145,19.8621319887215,145
"146",145,146,20.2094925033018,146
"147",146,147,20.5859682935557,147
"148",147,148,20.9569128505471,148
"149",148,149,21.2779842164673,149
"150",149,150,21.5125613072265,150
"151",150,151,21.6549065336098,151
"152",151,152,21.707003180121,152
"153",152,153,21.6708345312638,153
"154",153,154,21.556833934253,154
"155",154,155,21.4092349871454,155
"156",155,156,21.280721350709,156
"157",156,157,21.214475808821,157
"158",157,158,21.2156776377956,158
"159",158,159,21.2800052370569,159
"160",159,160,21.3997137915467,160
"161",160,161,21.5533656282802,161
"162",161,162,21.7160998597908,162
"163",162,163,21.8630555986118,163
"164",163,164,21.9765788759727,164
"165",164,165,22.0678433978872,165
"166",165,166,22.155229789065,166
"167",166,167,22.251927430358,167
"168",167,168,22.3503607271868,168
"169",168,169,22.4377628411141,169
"170",169,170,22.5035302207573,170
"171",170,171,22.5457124629519,171
"172",171,172,22.5645224515882,172
"173",172,173,22.5601730705565,173
"174",173,174,22.5363035540217,174
"175",174,175,22.5102585372478,175
"176",175,176,22.5028090057735,176
"177",176,177,22.5316789503216,177
"178",177,178,22.6024043823509,178
"179",178,179,22.7174743185046,179
"180",179,180,22.8793777754255,180
"181",180,181,23.0848398662191,181
"182",181,182,23.3075300898394,182
"183",182,183,23.5153540417032,183
"184",183,184,23.6817135831555,184
"185",184,185,23.8019956392555,185
"186",185,186,23.8770834009907,186
"187",186,187,23.909122425415,187
"188",187,188,23.9053077338461,188
"189",188,189,23.8740967136678,189
"190",189,190,23.8239467522638,190
"191",190,191,23.7665887508491,191
"192",191,192,23.7268476659636,192
"193",192,193,23.7328219679786,193
"194",193,194,23.80502542039,194
"195",194,195,23.9336329591932,195
"196",195,196,24.1012348135083,196
"197",196,197,24.2904212124555,197
"198",197,198,24.481011236373,198
"199",198,199,24.64173937047,199
"200",199,200,24.7385689511739,200
"201",200,201,24.7465111405445,201
"202",201,202,24.6767684031726,202
"203",202,203,24.5495910292817,203
"204",203,204,24.3851234353455,204
"205",204,205,24.2030865428388,205
"206",205,206,24.0230953994869,206
"207",206,207,23.8647650530149,207
"208",207,208,23.7440043207328,208
"209",208,209,23.6618970982899,209
"210",209,210,23.6158210509205,210
"211",210,211,23.6031673899719,211
"212",211,212,23.621381511244,212
"213",212,213,23.6679223566496,213
"214",213,214,23.7378453658575,214
"215",214,215,23.8165919695596,215
"216",215,216,23.8872000962036,216
"217",216,217,23.9327076742373,217
"218",217,218,23.9395542083315,218
"219",218,219,23.9077855080492,219
"220",219,220,23.8408489591765,220
"221",220,221,23.7434616665117,221
"222",221,222,23.6254196109019,222
"223",222,223,23.4977884922062,223
"224",223,224,23.3716340102838,224
"225",224,225,23.2577698339292,225
"226",225,226,23.1660015076775,226
"227",226,227,23.1058825449995,227
"228",227,228,23.0809712848443,228
"229",228,229,23.0708453680772,229
"230",229,230,23.0490872610421,230
"231",230,231,22.9947069644212,231
"232",231,232,22.9084246162492,232
"233",232,233,22.7963878888993,233
"234",233,234,22.6647444547445,234
"235",234,235,22.5232250070786,235
"236",235,236,22.3958923228781,236
"237",236,237,22.3103922000407,237
"238",237,238,22.2863437248169,238
"239",238,239,22.3112591368708,239
"240",239,240,22.36462396422,240
"241",240,241,22.4272032580084,241
"242",241,242,22.4848801618862,242
"243",242,243,22.5248173426301,243
"244",243,244,22.5341774670169,244
"245",244,245,22.5027848162014,245
"246",245,246,22.4311101288507,246
"247",246,247,22.32228575801,247
"248",247,248,22.1800560114912,248
"249",248,249,22.0106130161737,249
"250",249,250,21.8207608537032,250
"251",250,251,21.6173036057259,251
"252",251,252,21.4037115744779,252
"253",252,253,21.1701199445562,253
"254",253,254,20.9033301211481,254
"255",254,255,20.5967295717971,255
"256",255,256,20.2700500134714,256
"257",256,257,19.9496092254956,257
"258",257,258,19.6584210196675,258
"259",258,259,19.4062833376782,259
"260",259,260,19.1996901536919,260
"261",260,261,19.0451354418729,261
"262",261,262,18.9432127014226,262
"263",262,263,18.8709135316902,263
"264",263,264,18.7993290570618,264
"265",264,265,18.7053933164928,265
"266",265,266,18.5894120072151,266
"267",266,267,18.4575337410298,267
"268",267,268,18.3142685395832,268
"269",268,269,18.1575720639014,269
"270",269,270,17.9837613848559,270
"271",270,271,17.7891535733178,271
"272",271,272,17.5735133381093,272
"273",272,273,17.3503959398561,273
"274",273,274,17.1368042771344,274
"275",274,275,16.9458994428685,275
"276",275,276,16.7754753073749,276
"277",276,277,16.6194839353178,277
"278",277,278,16.4718773913615,278
"279",278,279,16.3256947713333,279
"280",279,280,16.1703232957116,280
"281",280,281,15.9942372161382,281
"282",281,282,15.7883730246605,282
"283",282,283,15.5535161749496,283
"284",283,284,15.2929143610826,284
"285",284,285,15.0095521453666,285
"286",285,286,14.7053615630288,286
"287",286,287,14.3820115175266,287
"288",287,288,14.0411709123173,288
"289",288,289,13.6865028617602,289
"290",289,290,13.3296473238228,290
"291",290,291,12.9842384673746,291
"292",291,292,12.6611743276476,292
"293",292,293,12.3604084053234,293
"294",293,294,12.0791580674461,294
"295",294,295,11.8146406810597,295
"296",295,296,11.5653745115062,296
"297",296,297,11.3350814173198,297
"298",297,298,11.1287841553324,298
"299",298,299,10.9506653063936,299
"300",299,300,10.8015467474224,300
"301",300,301,10.6814101793553,301
"302",301,302,10.5875940686522,302
"303",302,303,10.5068639438677,303
"304",303,304,10.4233420990794,304
"305",304,305,10.3211508283653,305
"306",305,306,10.1850800667429,306
"307",306,307,10.0025903129873,307
"308",307,308,9.76180970681333,308
"309",308,309,9.45565574205119,309
"310",309,310,9.09620332899229,310
"311",310,311,8.70031673204341,311
"312",311,312,8.28544017707111,312
"313",312,313,7.87133773578119,313
"314",313,314,7.47835344133921,314
"315",314,315,7.12683132691072,315
"316",315,316,6.83305626794973,316
"317",316,317,6.59707650906399,317
"318",317,318,6.41488113714968,318
"319",318,319,6.27983447206655,319
"320",319,320,6.17480176552858,320
"321",320,321,6.08002350221331,321
"322",321,322,5.97574016679826,322
"323",322,323,5.84700127191687,323
"324",323,324,5.69809244202612,324
"325",324,325,5.53810832953889,325
"326",325,326,5.37718387432246,326
"327",326,327,5.22961516606174,327
"328",327,328,5.11073858189602,328
"329",328,329,5.03286130548873,329
"330",329,330,4.99617374659969,330
"331",330,331,4.99783712151283,331
"332",331,332,5.0350126465121,332
"333",332,333,5.10114910291926,333
"334",333,334,5.1748455322074,334
"335",334,335,5.23098854088745,335
"336",335,336,5.24631899128595,336
"337",336,337,5.204994768992,337
"338",337,338,5.0930280154103,338
"339",338,339,4.90281779495405,339
"340",339,340,4.65231086407036,340
"341",340,341,4.3658409022148,341
"342",341,342,4.06774158884295,342
"343",342,343,3.78241625646694,343
"344",343,344,3.53454684982496,344
"345",344,345,3.34888496671174,345
"346",345,346,3.24329964215717,346
"347",346,347,3.20812966013179,347
"348",347,348,3.2268312418413,348
"349",348,349,3.28286060849141,349
"350",349,350,3.36209861458591,350
"351",350,351,3.46012464782108,351
"352",351,352,3.57494272919128,352
"353",352,353,3.70247717144601,353
"354",353,354,3.83033345435525,354
"355",354,355,3.94403734944414,355
"356",355,356,4.0308586515175,356
"357",356,357,4.08504324849891,357
"358",357,358,4.10258105159165,358
"359",358,359,4.07946197199901,359
"360",359,360,4.01333743731549,360
"361",360,361,3.90850494070044,361
"362",361,362,3.77092349170445,362
"363",362,363,3.60650692310696,363
"364",363,364,3.42098836060277,364
"365",364,365,3.22005575311555,365
"366",365,366,3.00939704956897,366
